"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"42794",205,"BHABUA","GEN",119106,"SUBAS PRASAD","AIBJRBSNC",5054,7,0.0424327909593136
"42958",206,"CHAINPUR","GEN",142033,"DAYA SHANKAR SINGH","AIBJRBSNC",405,20,0.00285145001513733
"43033",207,"CHENARI","SC",126820,"MALATI DEVI","AIBJRBSNC",1262,6,0.00995111181201703
"43158",212,"DEHRI","GEN",123685,"AJAY KUMAR MEHTA","AIBJRBSNC",779,10,0.00629825767069572
"44377",204,"MOHANIA","SC",111810,"GIRJA PASWAN","AIBJRBSNC",537,10,0.00480279044808157
"45191",208,"SASARAM","GEN",144526,"SATENDRA SAH","AIBJRBSNC",6523,5,0.0451337475609925
