"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"24545",13,"ADAPUR","GEN",112969,"DHRUB PRASAD","BJP",3349,7,0.0296453009232621
"24583",123,"ALAMNAGAR","GEN",102375,"JANRDAN PD. MANDAL","BJP",9378,5,0.0916043956043956
"24600",184,"ALAULI","SC",99234,"RAJENDRA PASWAN","BJP",7304,4,0.0736038051474293
"24619",172,"AMARPUR","GEN",110561,"MANOJ YADAV","BJP",12651,3,0.114425520753249
"24650",136,"AMOUR","GEN",122890,"RAGHUNATH BHAGAT","BJP",20306,3,0.165237204003580
"24657",130,"ARARIA","GEN",112284,"DURGA DAS RATHOR","BJP",16829,2,0.149878878557942
"24711",216,"ARRAH","GEN",111605,"TRIGUNA SINGH","BJP",21234,3,0.190260292997626
"24735",242,"ARWAL","GEN",108051,"RAM KISHORE SINGH","BJP",1510,7,0.0139748822315388
"24748",193,"ASTHAWAN","GEN",109881,"ACHAL KUMAR","BJP",2150,7,0.0195666220729698
"24797",256,"ATRI","GEN",134326,"KRISHAN KUMAR SINGH","BJP",21468,2,0.159820139064664
"24820",62,"AURAI","GEN",102836,"BHAGWAN LAL SAHNI","BJP",12677,3,0.123273950756544
"24858",238,"AURANGABAD","GEN",110791,"RAMADHAR SINGH","BJP",25640,1,0.231426740439205
"24891",77,"BABUBARHI","GEN",107599,"RAM PARIKSHAN CHAOUDHARY","BJP",8198,4,0.0761902991663491
"24900",107,"BACHWARA","GEN",110683,"ARUN KUMAR RAI","BJP",11899,3,0.107505217603426
"24945",2,"BAGHA","SC",115473,"SURESH RAM","BJP",11264,3,0.0975466126280602
"24974",281,"BAGHMARA","GEN",127547,"VIJAY KUMAR JHA","BJP",17240,4,0.135165860427921
"24994",272,"BAGODAR","GEN",119600,"PURAN MAHTO","BJP",11225,4,0.0938545150501672
"25000",133,"BAHADURGANJ","GEN",116396,"AWADH BIHARI SINGH","BJP",30712,1,0.263857864531427
"25027",287,"BAHARAGORA","GEN",120687,"TAPAN KUMAR OJHA","BJP",10538,5,0.0873167781119756
"25035",85,"BAHERA","GEN",105068,"HARISH CHANDRA JHA","BJP",20127,2,0.191561655308943
"25059",87,"BAHERI","GEN",117899,"VIJAY KUMAR SINGH","BJP",6150,4,0.0521632923095192
"25062",26,"BAIKUNTHPUR","GEN",105278,"BALIRAM PRASAD RAI","BJP",2057,5,0.0195387450369498
"25090",137,"BAISI","GEN",108152,"SAKALDIP RAJPAL","BJP",6794,4,0.062818995487832
"25099",109,"BAKHRI","SC",98873,"KAMESHWAR CHOUPAL","BJP",24540,2,0.248197182243889
"25132",203,"BAKHTIARPUR","GEN",106182,"KESHRI KISHORE SINGH","BJP",28917,2,0.272334293948127
"25148",103,"BALIA","GEN",101090,"ANIL KUMAR DEO","BJP",2676,8,0.0264714610742902
"25181",36,"BANIAPUR","GEN",94556,"RAMA KANT PANDEY","BJP",5212,3,0.0551207749904818
"25210",174,"BANKA","GEN",101177,"RAM NARAYAN MANDAL","BJP",23072,2,0.228036016090613
"25238",126,"BANMANKHI","SC",107648,"SURYA NARAYAN PASWAN","BJP",11036,3,0.102519322235434
"25262",254,"BARACHATTI","SC",97291,"RAM SWAROOP PASWAN","BJP",13611,2,0.139899887964971
"25306",141,"BARARI","GEN",99311,"UDAY NARAYAN CHAUDHARY","BJP",12856,2,0.129451923754670
"25327",25,"BARAULI","GEN",105145,"RAMPRAWESH RAI","BJP",23072,2,0.219430310523563
"25343",106,"BARAUNI","GEN",123296,"RAM LAKHAN SINGH","BJP",26460,2,0.214605502206073
"25355",192,"BARBIGHA","SC",102779,"RAM NANDAN SINGH","BJP",4643,5,0.0451745979237004
"25370",202,"BARH","GEN",111842,"BINDESHWARI PD. SINGH","BJP",4275,5,0.0382235653868851
"25404",149,"BARHAIT","ST",95056,"BABULAL HANSDA","BJP",1916,5,0.0201565393031476
"25417",215,"BARHARA","GEN",105689,"ANGAD SINGH","BJP",7080,5,0.0669889960166148
"25474",263,"BARHI","GEN",94829,"MAHABIR SAHU","BJP",15147,2,0.159729618576596
"25509",266,"BARKAGAON","GEN",140896,"LOK NATH MAHTO","BJP",52316,1,0.371309334544629
"25540",270,"BARKATHA","GEN",120444,"KHAGENDRA PRASAD","BJP",37484,1,0.311215170535685
