"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"36846",154,"AMARPUR","GEN",109332,"HIRA LAL  MANDAL","JMM",3216,8,0.0294149928657667
"37101",156,"BANKA","GEN",104720,"ASHOK KUMAR SINGH","JMM",3959,6,0.037805576776165
"37127",126,"BANMANKHI","SC",89605,"UDO PRASAD RAJAK","JMM",4107,5,0.0458344958428659
"37157",141,"BARARI","GEN",103395,"SITARA PARVIN","JMM",1635,11,0.0158131437690411
"37206",184,"BARH","GEN",92492,"VIJAYANAND PASWAN SHASTRI","JMM",5479,5,0.0592375556804913
"37230",144,"BARSOI","GEN",121985,"MD. ALAM","JMM",1148,14,0.0094109931548961
"37310",157,"BELHAR","GEN",91557,"SHAILENDRA  KUMAR","JMM",3007,7,0.0328429284489444
"37547",159,"CHAKAI","GEN",104693,"ONKAR NATH BURNWAL","JMM",14236,4,0.135978527695261
"37745",125,"DHAMDAHA","GEN",105897,"RAM NARESH KISKU","JMM",6881,4,0.0649782335665788
"37765",155,"DHURAIYA","SC",113422,"BRAHAMDEO  RAJAK","JMM",5107,5,0.045026538061399
"38251",160,"JHAJHA","GEN",93221,"NARESH KUMAR","JMM",3032,6,0.0325248602782635
"38345",138,"KASBA","GEN",125505,"ASHOK KUMAR SAH","JMM",1635,12,0.0130273694275128
"38380",142,"KATIHAR","GEN",123722,"CHANDRA SHEKHAR JAISWAL","JMM",1945,9,0.0157207287305411
"38410",158,"KATORIA","GEN",112772,"SATYA NARAYAN YADAV","JMM",10270,4,0.0910687049976945
"38508",140,"KORHA","SC",107703,"MANOJ KUMAR","JMM",3744,4,0.0347622628896131
"38793",146,"MANIHARI","GEN",86387,"VEEN DEVI","JMM",1953,10,0.0226075682683737
"39365",139,"PURNEA","GEN",115583,"JITENDRA URAON","JMM",4459,8,0.0385783376448094
"39714",171,"SIKANDRA","SC",116049,"RAJNI KUMARI CHOUDHARY","JMM",858,11,0.00739342863790295
