"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"36867",136,"AMOUR","GEN",115787,"NAUSHAD ALAM","BJP",10995,4,0.0949588468480917
"36877",130,"ARARIA","GEN",114129,"PRADEEP KUMAR SINGH","BJP",32580,1,0.285466445863891
"36886",198,"ARRAH","GEN",113891,"AMARENDRA PRATAP SINGH","BJP",42761,1,0.375455479361846
"36931",238,"ATRI","GEN",118017,"CHHITIS MOHAN SINGH","BJP",6798,3,0.0576018709169018
"36962",220,"AURANGABAD","GEN",138397,"RAMADHAR SINGH","BJP",68726,1,0.496585908654089
"37014",85,"BAHERA","GEN",87174,"MAHENDRA JHA AZAD","BJP",25616,2,0.293849083442311
"37047",137,"BAISI","GEN",96186,"NAND KISHORE PANDEY","BJP",16817,3,0.17483833406109
"37055",109,"BAKHRI","SC",94373,"RAJENDRA PASWAN","BJP",10514,4,0.111408983501637
"37063",185,"BAKHTIARPUR","GEN",89099,"BINOD YADAV","BJP",28684,2,0.321934028440274
"37113",156,"BANKA","GEN",104720,"RAM NARAYAN MANDAL","BJP",28982,2,0.276757066462949
"37120",126,"BANMANKHI","SC",89605,"KRISHNA KUMAR RISHI","BJP",31723,1,0.354031583058981
"37137",141,"BARARI","GEN",103395,"BIBHASH CHANDRA CHOUDHARY","BJP",18070,2,0.174766671502490
"37171",25,"BARAULI","GEN",90053,"RAMPRAVESH RAI","BJP",26077,1,0.289573917581868
"37226",144,"BARSOI","GEN",121985,"DULAL CHANDRA GOSWAMI","BJP",24611,2,0.201754314055007
"37265",27,"BASANTPUR","GEN",94642,"SRI SATYADEO PRASAD SINGH","BJP",28362,2,0.299676676317069
"37280",105,"BEGUSARAI","GEN",110825,"BHOLA SINGH","BJP",32052,1,0.28921272276111
"37293",229,"BELAGANJ","GEN",106005,"MUKESH KUMAR","BJP",2572,4,0.0242630064619593
"37349",8,"BETTIAH","GEN",119551,"RENU DEVI","BJP",48559,1,0.406178116452393
"37369",212,"BHABHUA","GEN",131138,"VIJAY SHANKAR PANDEY","BJP",22146,3,0.168875535695222
"37374",150,"BHAGALPUR","GEN",116714,"ASHWANI KUMAR CHUBEY","BJP",53765,1,0.460655962438097
"37384",22,"BHORE","SC",88159,"ACHARY BISHWNATH BAITHA","BJP",6001,4,0.0680701913587949
"37396",99,"BIBHUTPUR","GEN",121716,"JAGANNATH THAKUR","BJP",6597,3,0.0541999408459036
"37416",152,"BIHPUR","GEN",103431,"ASHOK KUMAR SHARMA","BJP",23905,2,0.231120263750713
"37435",194,"BIKRAM","GEN",109976,"RAM JANM SHARMA","BJP",12725,3,0.115707063359278
