"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"5811",276,"BAGHMARA","GEN",40432,"RAM DAYAL YADAV","JKP",306,10,0.00756826276216858
"5825",282,"BAHARAGORA","GEN",51478,"RAMESH CHANDRA DIGGAR","JKP",9229,3,0.179280469326703
"5923",141,"BARHAIT","ST",32855,"MOHAN HEMRAM","JKP",306,7,0.00931365089027545
"6029",315,"BHAWANATHPUR","GEN",48715,"BAJKISHORE SINGH","JKP",343,4,0.00704095247870266
"6090",317,"BISHRAMPUR","SC",34905,"CHUNU MEHTAR","JKP",376,7,0.0107720956882968
"6111",140,"BORIO","ST",33067,"POLUS HEMRAM","JKP",1245,4,0.0376508301327608
"6134",289,"CHAIBASSA","ST",32066,"BAGUN SUMBRUI","JKP",16323,1,0.509043847065428
"6151",221,"CHAINPUR","GEN",53930,"RAM NAGINA GOND","JKP",1245,8,0.0230854811793065
"6162",169,"CHAKAI","GEN",44771,"BOLA VESARA","JKP",1023,4,0.0228496124723593
"6171",293,"CHAKRADHARPUR","ST",32992,"SUBHNATH DEOGAM","JKP",3099,4,0.0939318622696411
"6210",223,"CHENARI","SC",42586,"LAXAYAN P. R. GAHLAV","JKP",706,8,0.0165782181937726
"6234",313,"DALTONGAJ","GEN",38831,"BABU LAL RAM","JKP",1275,4,0.0328345909196261
"6332",152,"DUMKA","ST",30546,"NANDU BASKI","JKP",803,6,0.0262882210436718
"6372",314,"GARHWA","GEN",38263,"PARSAN KUMAR DUBEY","JKP",634,6,0.0165695319237906
"6404",283,"GHATSILA","ST",33108,"YAUU NATH BASKEY","JKP",11163,2,0.337169264226169
"6471",306,"GUMLA","ST",33648,"LUIS BARLA","JKP",2947,5,0.0875832144555397
"6508",267,"HAZARIBAGH","GEN",34778,"SHEO KUMAR","JKP",690,7,0.0198401288170683
"6520",294,"ICHAGARH","GEN",36034,"DHAN SINGH MUNDA","JKP",550,5,0.0152633623799745
"6541",292,"JAGANATHPUR","ST",28540,"MANGAL SINGHLAMAI","JKP",12826,2,0.449404344779257
"6566",153,"JAMA","ST",22653,"BARKA TUDU","JKP",960,6,0.0423784929148457
"6624",273,"JARIDIH","GEN",38010,"SHED CHARAN MANJHI","JKP",4984,4,0.131123388581952
"6673",287,"JUGSALIA","ST",37137,"MAJHI RASRAJ TUDU","JKP",3428,4,0.0923068637746722
"6766",295,"KHARSAWAN","ST",19047,"GULAB SINGH MUNDA","JKP",6104,1,0.320470415288497
"6776",300,"KHIJRI","ST",42126,"MATIAS DEMTA","JKP",6049,3,0.143593030432512
"6805",303,"KOLEBIRA","ST",32955,"S.K. BAGE","JKP",11984,1,0.363647397966925
"6871",316,"LESLIEGANJ","GEN",46624,"JAGDISH SINGH","JKP",355,7,0.00761410432395333
"6880",142,"LITIPARA","ST",28740,"RAM CHARAN KISKU","JKP",291,7,0.0101252609603340
"6921",156,"MAHAGAMA","GEN",54527,"BUDHI NATH SINGH","JKP",1248,7,0.0228877436866140
"6931",144,"MAHESHPUR","ST",25129,"BHIM SOREN","JKP",956,6,0.0380436945361932
"6954",290,"MAJHGAON","ST",22167,"KOLAI BIRUA","JKP",3672,3,0.165651644336175
"6970",309,"MANDAR","ST",27394,"JAIBANT KHALKHO","JKP",667,6,0.0243483974592977
"6978",272,"MANDU","GEN",34589,"DURGA PRASAD TEWARI","JKP",299,13,0.00864436670617826
"7015",291,"MANOHARPUR","ST",31003,"MUKTIDANI SUMBRUI","JKP",4696,3,0.151469212656840
"7194",312,"PANKI","SC",23213,"RAM DEO RAM","JKP",351,7,0.0151208374617671
"7215",284,"PATAMDA","GEN",34131,"BISHWANATH MAHATO","JKP",10329,2,0.302628109343412
"7281",154,"PORAIYAHAT","ST",36647,"LAL MURMU","JKP",263,7,0.00717657652741016
"7367",271,"RAMGARH 2","GEN",55034,"RAM CHARAN MUNDA","JKP",1171,7,0.0212777555692844
"7378",301,"RANCHI","GEN",48620,"PRABIR KUMAR GHOSH","JKP",174,9,0.00357877416700946
"7424",288,"SAKAIKELLA","GEN",39938,"BANBIHARI MAHTO","JKP",12929,2,0.323726776503581
"7461",148,"SARATH","GEN",38570,"BHAWNESHWAR RAI","JKP",843,6,0.0218563650505574
"7471",224,"SASARAM","GEN",61733,"KAMLA JAHANN","JKP",865,7,0.0140119547081788
"7497",145,"SHIKARIPARA","ST",28976,"BARIAR HEMRUM","JKP",4406,3,0.152056874654887
"7532",304,"SIMDEGA","ST",34849,"PITER URAON","JKP",1374,6,0.0394272432494476
"7624",296,"TAMAR","ST",23780,"ABAHIRAM MUNDA","JKP",853,5,0.0358704793944491
"7652",297,"TOKPA","ST",28775,"KOYONG HEMROMM","JKP",5414,2,0.188149435273675
