"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"42140",70,"ALAMNAGAR","GEN",154111,"NARENDRA NARAYAN YADAV","JD(U)",64967,1,0.421559784830414
"42153",148,"ALAULI","SC",108367,"RAM CHANDRA SADA","JD(U)",53775,1,0.496230402244226
"42163",81,"ALINAGAR","GEN",101888,"PRABHAKAR CHOUDHARY","JD(U)",32934,2,0.323237280150754
"42169",159,"AMARPUR","GEN",115992,"JANARDAN MANJHI","JD(U)",47300,1,0.407786743913373
"42185",120,"AMNOUR","GEN",96626,"Krishna Kumar alias Manto Singh","JD(U)",29508,1,0.305383644153747
"42265",171,"ASTHAWAN","GEN",106981,"JITENDRA KUMAR","JD(U)",54176,1,0.506407679868388
"42277",233,"ATRI","GEN",117023,"KRISHNA NANDAN YADAV","JD(U)",55633,1,0.475402271348367
"42320",34,"BABUBARHI","GEN",127758,"KAPILDEB KAMAT","JD(U)",46859,2,0.366779379764868
"42352",4,"BAGAHA","GEN",133946,"PRABHAT RANJAN SINGH","JD(U)",67510,1,0.504009078285279
"42371",52,"BAHADURGANJ","GEN",112447,"MOHAMMAD MASWAR ALAM","JD(U)",26752,2,0.237907636486523
"42383",85,"BAHADURPUR","GEN",115518,"MADAN SAHNI","JD(U)",27320,1,0.236499939403383
"42403",99,"BAIKUNTHPUR","GEN",125345,"MANJEET KUMAR SINGH","JD(U)",70105,1,0.559296342095816
"42428",27,"BAJPATTI","GEN",116118,"RANJU GEETA","JD(U)",44726,1,0.385177147384557
"42461",65,"BALRAMPUR","GEN",147272,"MOHMMAD SIDDIQUE","JD(U)",3538,7,0.0240235754250638
"42479",115,"BANIAPUR","GEN",112191,"VIRENDRA KUMAR OJHA","JD(U)",41684,2,0.371544954586375
"42523",228,"BARACHATTI","SC",114697,"JYOTI DEVI","JD(U)",57550,1,0.501756802706261
"42562",170,"BARBIGHA","GEN",92414,"GAJANAND SHAHI","JD(U)",24136,1,0.261172549613695
"42578",179,"BARH","GEN",113021,"GYANENDRA KUMAR SINGH","JD(U)",53129,1,0.470080781447696
"42612",193,"BARHARA","GEN",111190,"ASHA DEVI","JD(U)",45019,2,0.404883532691789
"42641",110,"BARHARIA","GEN",115121,"SHYAM BAHADUR SINGH","JD(U)",53707,1,0.466526524265773
"42653",96,"BARURAJ","GEN",112639,"NAND KUMAR RAI","JD(U)",28466,2,0.252718862916042
"42687",232,"BELAGANJ","GEN",121803,"MOHAMMAD AMZAD","JD(U)",48441,2,0.397699564050147
"42692",150,"BELDAUR","GEN",132946,"PANNALAL SINGH PATEL","JD(U)",45990,1,0.345929926436297
"42706",163,"BELHAR","GEN",120346,"GIRIDHARI YADAV","JD(U)",33776,1,0.280657437721237
"42724",30,"BELSAND","GEN",98391,"SUNITA SINGH","JD(U)",38139,1,0.387626917096076
"42829",138,"BIBHUTPUR","GEN",121331,"RAM BALAK SINGH","JD(U)",46469,1,0.38299362899836
"42846",71,"BIHARIGANJ","GEN",152620,"RENU KUMARI","JD(U)",79062,1,0.518031712750622
"42852",172,"BIHARSHARIF","GEN",150206,"DR. SUNIL KUMAR","JD(U)",77880,1,0.518487943224638
"42895",35,"BISFI","GEN",115106,"HARI BHUSHAN THAKUR","JD(U)",37668,2,0.327246190467917
"42912",91,"BOCHAHA","SC",122509,"RAMAI RAM","JD(U)",61885,1,0.505146560660849
"43037",207,"CHENARI","SC",126820,"SHYAM BIHARI RAM","JD(U)",44586,1,0.351569153130421
"43042",141,"CHERIA BARIARPUR","GEN",114204,"KUMARI MANJU VERMA","JD(U)",32807,1,0.287266645651641
"43060",45,"CHHATAPUR","GEN",136720,"Niraj Kumar Singh Bablu","JD(U)",66895,1,0.489284669397308
"43114",109,"DARAUNDHA","GEN",110869,"JAGMATO DEVI","JD(U)",49115,1,0.443000297648576
"43143",82,"DARBHANGA RURAL","GEN",101745,"ASHRAF  HUSSAIN","JD(U)",26100,2,0.256523662096418
"43175",21,"DHAKA","GEN",126707,"FAISAL RAHMAN","JD(U)",46451,2,0.366601687357447
"43189",61,"DHAMDAHA","GEN",146118,"LESHI SINGH","JD(U)",64323,1,0.44021270480023
"43205",160,"DHURAIYA","SC",112759,"MANISH KUMAR","JD(U)",40261,1,0.357053538963630
"43219",181,"DIGHA","GEN",130974,"PUNAM DEVI","JD(U)",81247,1,0.620329225647839
"43228",210,"DINARA","GEN",120273,"JAI KUMAR SINGH","JD(U)",47176,1,0.392240985092248
"43248",201,"DUMRAON","GEN",124617,"DR. DAUD ALI","JD(U)",42538,1,0.341349896081594
"43265",113,"EKMA","GEN",102981,"MANORANJAN SINGH","JD(U)",55474,1,0.538681892776337
"43276",185,"FATWAH","GEN",111774,"AJAY KUMAR SINGH","JD(U)",40562,2,0.362892980478465
"43360",217,"GHOSI","GEN",104126,"RAHUL KUMAR","JD(U)",40364,1,0.387645736895684
"43366",238,"GOBINDPUR","GEN",100078,"KAUSHAL YADAV","JD(U)",45589,1,0.455534682947301
"43382",219,"GOH","GEN",120065,"DR. RANVIJAY KUMAR","JD(U)",47378,1,0.394602923416483
"43413",153,"GOPALPUR","GEN",114618,"NARENDRA KUMAR NIRAJ","JD(U)",53876,1,0.470048334467536
"43421",79,"GORA BAURAM","GEN",90480,"DR. IZHAR AHMAD","JD(U)",33258,1,0.367572944297082
"43459",14,"GOVINDGANJ","GEN",97400,"MEENA DWIVEDI","JD(U)",33859,1,0.347628336755647
"43514",31,"HARLAKHI","GEN",112285,"SHALIGRAM YADAV","JD(U)",30281,1,0.269679832568909
"43522",177,"HARNAUT","GEN",120103,"HARINARAYAN SINGH","JD(U)",56827,1,0.473152211018875
"43549",140,"HASANPUR","GEN",116704,"RAJ KUMAR RAI","JD(U)",36767,1,0.315044899917741
"43567",104,"HATHUA","GEN",119609,"RAM SEWAK SINGH","JD(U)",50708,1,0.423948030666589
"43600",175,"HILSA","GEN",126043,"USHA SINHA","JD(U)",54974,1,0.436152741524718
"43624",227,"IMAMGANJ","SC",109088,"UDAY NARAYAN CHAUDHARY","JD(U)",44126,1,0.404499119976533
"43630",174,"ISLAMPUR","GEN",114408,"RAJIB RANJAN","JD(U)",56332,1,0.49237815537375
"43644",197,"JAGDISHPUR","GEN",130261,"SRIBHAGWAN SINGH KUSHWAHA","JD(U)",45374,2,0.348331426904446
"43646",216,"JAHANABAD","GEN",110616,"ABHIRAM SHARMA","JD(U)",35508,1,0.321002386634845
"43692",166,"JAMALPUR","GEN",114747,"SHAILESH KUMAR","JD(U)",48337,1,0.421248485799193
"43695",241,"JAMUI","GEN",121784,"AJAY PRATAP SINGH","JD(U)",60130,1,0.493743020429613
"43711",242,"JHAJHA","GEN",124114,"DAMODAR RAWAT","JD(U)",48080,1,0.387385790482943
"43731",38,"JHANJHARPUR","GEN",117305,"NITISH MISHRA","JD(U)",57652,1,0.491470951792336
"43746",50,"JOKIHAT","GEN",124615,"SARFRAZ ALAM","JD(U)",44027,1,0.353304176864743
"43775",155,"KAHALGAON","GEN",132286,"KAHKASHAN PERWEEN","JD(U)",36001,2,0.272145200550323
"43793",16,"KALYANPUR","GEN",96880,"RAZIA KHATOON","JD(U)",41163,1,0.424886457473163
"43801",131,"KALYANPUR(SC)","SC",128961,"RAMSEWAK HAZARI","JD(U)",62124,1,0.481727033754391
"43807",95,"KANTI","GEN",124714,"AJIT KUMAR","JD(U)",39648,1,0.317911381240278
"43836",213,"KARAKAT","GEN",127790,"RAJESHWAR RAJ","JD(U)",49751,1,0.389318413021363
"43855",209,"KARGAHAR","GEN",149753,"RAM DHANI SINGH","JD(U)",54190,1,0.361862533638725
"43918",149,"KHAGARIA","GEN",113831,"POONAM DEVI YADAV","JD(U)",48841,1,0.429065895933445
"43964",55,"KOCHADHAMAN","GEN",103564,"MUJAHID ALAM","JD(U)",28351,2,0.273753427832065
"43984",102,"KUCHAIKOTE","GEN",126644,"AMRENDRA KUMAR PANDEY","JD(U)",51815,1,0.409139003821737
"44021",93,"KURHANI","GEN",129965,"MANOJ KUMAR SINGH","JD(U)",36757,1,0.282822298311084
"44040",215,"KURTHA","GEN",91985,"SATYADEV SINGH","JD(U)",37633,1,0.409121052345491
"44059",222,"KUTUMBA","SC",93460,"LALAN RAM","JD(U)",42559,1,0.4553712818318
"44084",124,"LALGANJ","GEN",142678,"ANNU SHUKLA","JD(U)",58210,1,0.407981608937608
"44103",40,"LAUKAHA","GEN",137390,"HARI PRASAD SAH","JD(U)",47849,1,0.348271344348206
"44115",5,"LAURIYA","GEN",114779,"PRADEEP SINGH","JD(U)",27500,2,0.239590865924951
"44125",73,"MADHEPURA","GEN",153274,"DR. RAMENDRA KUMAR YADAV RAVI","JD(U)",60537,2,0.394959353836919
"44142",18,"MADHUBAN","GEN",102670,"SHIVJEE RAI","JD(U)",40478,1,0.394253433330087
"44161",112,"MAHARAJGANJ","GEN",111079,"DAMODAR SINGH","JD(U)",40232,1,0.362192673682694
"44189",77,"MAHISHI","GEN",117376,"RAJ KUMAR SAH","JD(U)",37441,2,0.318983437840785
"44219",126,"MAHUA","GEN",115908,"RAVINDRA RAI","JD(U)",46309,1,0.399532387755806
"44231",218,"MAKHDUMPUR","SC",90186,"JITAN RAM MANJHI","JD(U)",38463,1,0.426485263788171
"44249",187,"MANER","GEN",132348,"SRIKANT NIRALA","JD(U)",48217,2,0.364319823495633
"44276",67,"MANIHARI","ST",126140,"MANOHAR PRASAD SINGH","JD(U)",44938,1,0.356254954812114
"44289",114,"MANJHI","GEN",106813,"GAUTAM SINGH","JD(U)",28687,1,0.268572177543932
"44321",117,"MARHAURA","GEN",99374,"LAL BABU RAY","JD(U)",20750,2,0.208807132650391
"44337",189,"MASAURHI","SC",142650,"ARUN MANJHI","JD(U)",56977,1,0.399418156326674
"44355",144,"MATIHANI","GEN",149383,"NARENDRA KUMAR SINGH ALIAS BOGO SINGH","JD(U)",60530,1,0.405200056231298
"44361",90,"MINAPUR","GEN",124176,"DINESH PRASAD","JD(U)",42286,1,0.340532792165958
"44376",204,"MOHANIA","SC",111810,"CHHEDI PASWAN","JD(U)",38918,1,0.348072623200072
"44395",178,"MOKAMA","GEN",116975,"ANANT KUMAR SINGH","JD(U)",51564,1,0.440812139346014
"44406",135,"MORWA","GEN",104988,"BAIDHNATH SAHANI","JD(U)",40271,1,0.383577170724273
"44442",165,"MUNGER","GEN",129649,"ANANT KUMAR SATYARTHY","JD(U)",55086,1,0.424885652801024
"44495",221,"NABINAGAR","GEN",101815,"VIRENDRA KUMAR SINGH","JD(U)",36860,1,0.362029170554437
"44508",176,"NALANDA","GEN",120904,"SHRAWON KUMAR","JD(U)",58067,1,0.480273605505194
"44521",12,"NARKATIA","GEN",119067,"SHYAM BIHARI PRASAD","JD(U)",31549,1,0.264968463134202
"44558",158,"NATHNAGAR","GEN",122257,"AJAY KUMAR MANDAL","JD(U)",42094,1,0.344307483416083
"44576",6,"NAUTAN","GEN",112111,"MANORMA PRASAD","JD(U)",40894,1,0.364763493323581
"44596",237,"NAWADA","GEN",119019,"PURNIMA YADAV","JD(U)",46568,1,0.391265260168545
"44604",41,"NIRMALI","GEN",130487,"ANIRUDDHA PRASAD YADAV","JD(U)",70150,1,0.537601446887429
"44638",220,"OBRA","GEN",130262,"PRAMOD SINGH CHADRAVANSHI","JD(U)",36014,2,0.276473568653944
"44666",151,"PARBATTA","GEN",141526,"RAMANAND PRASAD SINGH","JD(U)",59620,2,0.421265350536297
"44704",121,"PARSA","GEN",101163,"CHHOTELAL RAI","JD(U)",44828,1,0.443126439508516
"44746",39,"PHULPARAS","GEN",126778,"GULZAR DEVI","JD(U)",36113,1,0.284852261433372
"44768",188,"PHULWARI","SC",135457,"SHYAM RAJAK","JD(U)",67390,1,0.49750105199436
"44777",17,"PIPRA","GEN",122364,"AWADHESH PRASAD KUSHWAHA","JD(U)",40099,1,0.327702592265699
"44807",42,"PIPRA (Supaul)","GEN",122364,"SUJATA DEVI","JD(U)",44883,1,0.366799058546631
"44856",224,"RAFIGANJ","GEN",117986,"ASHOK KUMAR SINGH","JD(U)",58501,1,0.495830013730443
"44879",128,"RAGHOPUR 2","GEN",133656,"SATISH KUMAR","JD(U)",64222,1,0.480502184712995
"44914",127,"RAJA PAKAR","SC",102960,"SANJAY KUMAR","JD(U)",43212,1,0.41969696969697
"44967",202,"RAJPUR","SC",137856,"SANTOSH KUMAR NIRALA","JD(U)",54802,1,0.397530756731662
"45046",29,"RUNISAIDPUR","GEN",108978,"GUDDI DEVI","JD(U)",36125,1,0.331488924370056
"45061",60,"RUPAULI","GEN",139310,"BIMA BHARTI","JD(U)",64887,1,0.465774172708348
"45093",98,"SAHEBGANJ","GEN",121012,"RAJU KUMAR SINGH","JD(U)",46606,1,0.385135358476845
"45106",145,"SAHEBPUR KAMAL","GEN",107996,"PARVEEN AMANULLAH","JD(U)",46391,1,0.42956220600763
"45119",92,"SAKRA","SC",115631,"SURESH CHANCHAL","JD(U)",55486,1,0.479854018386073
"45130",133,"SAMASTIPUR","GEN",116809,"RAMNATH THAKUR","JD(U)",41025,2,0.351214375604619
"45164",136,"SARAIRANJAN","GEN",118711,"VIJAY KUMAR CHAUDHARY","JD(U)",53946,1,0.454431350085502
"45213",169,"SHEIKHPURA","GEN",103187,"RANDHIR KUMAR SONI","JD(U)",31507,1,0.305338850824232
"45228",22,"SHEOHAR","GEN",119973,"SHARFUDDIN","JD(U)",40447,1,0.337134188525752
"45249",226,"SHERGHATI","GEN",107698,"VINOD PRASAD YADAV","JD(U)",25447,1,0.236281082285651
"45258",240,"SIKANDRA","SC",103824,"RAMESHWAR PASWAN","JD(U)",39829,1,0.383620357528125
"45269",9,"SIKTA","GEN",124953,"KHURSHID ALIAS FIROZ ALAM","JD(U)",40450,2,0.323721719366482
"45295",76,"SIMRI BAKHTIARPUR","GEN",131693,"DR ARUN KUMAR","JD(U)",57980,1,0.440266377104326
"45309",72,"SINGHESHWAR","SC",145297,"RAMESH RISHIDEV","JD(U)",72282,1,0.497477580404275
"45355",74,"SONBARSA","SC",119699,"RATNESH SADA","JD(U)",56633,1,0.473128430479787
"45402",157,"SULTANGANJ","GEN",123561,"SUBODH RAI","JD(U)",34652,1,0.280444476817119
"45407",43,"SUPAUL","GEN",121377,"BIJENDRA PRASAD YADAV","JD(U)",55179,1,0.454608368966114
"45421",26,"SURSAND","GEN",116475,"SHAHID ALI KHAN","JD(U)",38542,1,0.330903627387851
"45460",164,"TARAPUR","GEN",119133,"NEETA CHOUDHARY","JD(U)",44582,1,0.374220409122577
"45475",196,"TARARI","GEN",127786,"NARENDRA KUMAR PANDEY ALIAS SUNIL PANDEY","JD(U)",48413,1,0.37885996901069
"45491",53,"THAKURGANJ","GEN",128527,"GOPAL KUMAR AGARWAL","JD(U)",29409,2,0.228815735215169
"45500",231,"TIKARI","GEN",131911,"DR. ANIL KUMAR","JD(U)",67706,1,0.513270311043052
"45509",44,"TRIBENIGANJ","SC",130173,"AMLA DEVI","JD(U)",63729,1,0.489571570141274
"45530",134,"UJIARPUR","GEN",130802,"RAM LAKHAN MAHTO","JD(U)",29760,2,0.227519456889038
"45538",125,"VAISHALI","GEN",134986,"BRISHIN PATEL","JD(U)",60950,1,0.451528306639207
"45556",1,"VALMIKI NAGAR","GEN",143701,"RAJESH SINGH","JD(U)",42289,1,0.294284660510365
"45562",132,"WARISNAGAR","GEN",136178,"ASHOK KUMAR","JD(U)",46245,1,0.33959229831544
"45591",239,"WARSALIGANJ","GEN",120861,"PRADEEP KUMAR","JD(U)",42381,1,0.35065902152059
