"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"42126",195,"AGIAON","SC",92375,"RAMDEO PREMJIWAN","BSP",511,13,0.005531799729364
"42145",70,"ALAMNAGAR","GEN",154111,"SANTOSH KUMAR","BSP",1310,13,0.00850036661886562
"42149",148,"ALAULI","SC",108367,"DASHARATH RAM","BSP",3878,4,0.0357858019507784
"42157",81,"ALINAGAR","GEN",101888,"BAIDYNATH MUKHIA","BSP",2660,7,0.0261070979899497
"42187",120,"AMNOUR","GEN",96626,"RAHUL KUMAR SINGH","BSP",4306,5,0.0445635750212158
"42198",56,"AMOUR","GEN",124701,"DEV NARAYAN YADAV","BSP",2227,6,0.0178587180535842
"42206",49,"ARARIA","GEN",128555,"MAHBOOB ALAM","BSP",1374,8,0.0106880323596904
"42228",194,"ARRAH","GEN",113450,"RABISH KUMAR","BSP",1041,7,0.00917584839136183
"42237",214,"ARWAL","GEN",94911,"ARVIND PATEL","BSP",4548,5,0.0479185763504757
"42270",171,"ASTHAWAN","GEN",106981,"SANJAY KUMAR","BSP",979,7,0.00915115768220525
"42283",233,"ATRI","GEN",117023,"SHIV SHANKAR PRASAD","BSP",4402,4,0.0376165369200926
"42300",89,"AURAI","GEN",116668,"SULEMAN KHAN","BSP",1549,11,0.0132769911201015
"42309",223,"AURANGABAD","GEN",111326,"KAUSHAL SINGH","BSP",13012,3,0.116881950308104
"42319",34,"BABUBARHI","GEN",127758,"BHOLA PRASAD SINGH","BSP",2061,7,0.0161320621800592
"42331",142,"BACHHWARA","GEN",129942,"ASHARPHI PRASAD MEHTA","BSP",1712,10,0.0131751088947377
"42351",4,"BAGAHA","GEN",133946,"MD. KAMRAN","BSP",18341,3,0.136928314395353
"42391",85,"BAHADURPUR","GEN",115518,"RAMBABU PASWAN","BSP",1179,17,0.0102062016309147
"42405",99,"BAIKUNTHPUR","GEN",125345,"MOHAN PRASAD","BSP",1012,10,0.00807371654234313
"42413",57,"BAISI","GEN",122606,"INDRA KUMAR","BSP",1255,6,0.0102360406505391
"42420",27,"BAJPATTI","GEN",116118,"ANWAR ALI","BSP",2472,6,0.0212886890921304
"42440",147,"BAKHRI","SC",118629,"SATISH PASWAN","BSP",1314,10,0.0110765495789394
"42449",180,"BAKHTIARPUR","GEN",113274,"SUBODH KUMAR","BSP",7834,3,0.069159736567968
"42458",65,"BALRAMPUR","GEN",147272,"MANIK CHANDRA ROY","BSP",1070,15,0.00726546797761964
"42471",115,"BANIAPUR","GEN",112191,"KANHAIYA YADAV","BSP",3202,6,0.0285406137747235
"42485",161,"BANKA","GEN",106702,"MANOJ SINGH","BSP",5169,6,0.0484433281475511
"42501",182,"BANKIPUR","GEN",109309,"LEELA SINGH","BSP",495,8,0.00452844687994584
"42517",59,"BANMANKHI","SC",126527,"SANJEEV KUMAR PASWAN","BSP",1407,10,0.0111201561722004
"42525",228,"BARACHATTI","SC",114697,"NEELAM PASWAN","BSP",2599,7,0.0226597033924165
"42544",68,"BARARI","GEN",136794,"SURYA NARAYAN SINGH","BSP",837,11,0.00611868941620246
"42550",100,"BARAULI","GEN",114936,"JITENDRA PRASAD","BSP",10591,3,0.0921469339458481
"42565",170,"BARBIGHA","GEN",92414,"SANJAY KUMAR","BSP",1080,9,0.0116865410002813
"42582",179,"BARH","GEN",113021,"SUNIL KUMAR AMBEDKAR","BSP",1525,7,0.0134930676599924
"42588",199,"BARHAMPUR","GEN",125987,"ARVIND SINGH","BSP",10083,4,0.0800320668005429
"42624",193,"BARHARA","GEN",111190,"VIMAL KUMAR","BSP",1070,10,0.00962316755103876
"42634",110,"BARHARIA","GEN",115121,"MOKHTA PD. KUSHWAHA","BSP",3015,5,0.0261898350431285
"42650",96,"BARURAJ","GEN",112639,"LALAN KUMAR","BSP",1018,12,0.00903772228091514
"42662",24,"BATHNAHA","SC",111731,"GANESH RAM","BSP",3219,5,0.0288102675175198
"42677",146,"BEGUSARAI","GEN",129070,"SURENDRA KUMAR SAHNI","BSP",4809,5,0.0372588517858526
"42686",232,"BELAGANJ","GEN",121803,"MD. SHAHRUDDIN","BSP",1943,5,0.0159519880462714
"42695",150,"BELDAUR","GEN",132946,"SANJAY KUMAR","BSP",1085,12,0.00816120831014096
"42710",163,"BELHAR","GEN",120346,"MRITYUNJAY PANDIT","BSP",2938,9,0.0244129426819338
"42726",30,"BELSAND","GEN",98391,"UPENDRA SAHNI","BSP",8301,4,0.0843674726346922
"42739",32,"BENIPATTI","GEN",97671,"MISHRI LAL YADAV","BSP",1436,12,0.0147024193465819
"42748",80,"BENIPUR","GEN",107178,"CHIRANJEEV SINGH","BSP",2235,7,0.0208531601634664
"42768",8,"BETTIAH","GEN",106174,"RAJESH  KUMAR","BSP",1791,10,0.0168685365532051
"42797",205,"BHABUA","GEN",119106,"VIJAYA LAXMI DEVI","BSP",12133,3,0.101867244303394
"42811",156,"BHAGALPUR","GEN",117003,"SHEKHAR MEHTAR","BSP",2535,4,0.0216661111253558
"42822",103,"BHOREY","SC",119797,"SATYAJIT KUMAR","BSP",3743,6,0.0312445219830213
"42828",138,"BIBHUTPUR","GEN",121331,"MOHAMMAD KYAMUDDIN","BSP",1139,9,0.00938754316703893
"42839",71,"BIHARIGANJ","GEN",152620,"DILIP KR. YADAV","BSP",1262,10,0.00826890315817062
"42850",172,"BIHARSHARIF","GEN",150206,"ANIL KUMAR AKELA","BSP",3708,4,0.0246860977590775
"42867",152,"BIHPUR","GEN",116986,"KRISHAN KUMAR MANDAL","BSP",1850,6,0.0158138580684868
"42881",191,"BIKRAM","GEN",131773,"PANCHAM KUMAR","BSP",11264,4,0.0854803336040008
"42903",35,"BISFI","GEN",115106,"RAM SHARAN SAH","BSP",842,15,0.00731499661181867
"42915",91,"BOCHAHA","SC",122509,"SAHDEO RAM","BSP",462,14,0.00377115150723620
"42922",229,"BODH GAYA","SC",122013,"FULCHAND MANJHI","BSP",3473,5,0.0284641800463885
"42941",200,"BUXAR","GEN",128102,"KUNWAR VIJAY SINGH","BSP",12643,3,0.0986947900891477
"42961",206,"CHAINPUR","GEN",142033,"DR. AJAY ALOK","BSP",32930,2,0.231847528391289
"42986",243,"CHAKAI","GEN",108266,"PRITHWI RAJ HEMBROM","BSP",16427,4,0.151728151035413
"42992",7,"CHANPATIA","GEN",110958,"EJAJ  HUSSAIN","BSP",21423,2,0.193073054669334
"43020",118,"CHAPRA","GEN",114426,"RAJESHNATH PRASAD","BSP",2063,5,0.0180291192561131
"43036",207,"CHENARI","SC",126820,"RAMENDRA RAM","BSP",9111,4,0.0718419807601325
"43041",141,"CHERIA BARIARPUR","GEN",114204,"HARE KRISHNA MAHTO","BSP",809,11,0.00708381492767329
"43057",45,"CHHATAPUR","GEN",136720,"LALAN KUMAR","BSP",683,13,0.00499561146869514
"43075",20,"CHIRAIA","GEN",111936,"LAL BABU PRASAD GUPTA","BSP",5430,5,0.0485098627787307
"43085",186,"DANAPUR","GEN",125059,"JAWAHAR PRASAD SINGH","BSP",1112,7,0.00889180306895145
"43104",107,"DARAULI","SC",117034,"SHARMA NAND RAM","BSP",2571,7,0.0219679751183417
"43123",109,"DARAUNDHA","GEN",110869,"PRABHU NATH SINGH","BSP",1726,13,0.0155679225031343
