"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"46293",47,"Raniganj","SC",161402,"DR. AMIT KUMAR","All India Majlis-E-Ittehadul Muslimeen",1669,7,0.0103406401407665
"46389",54,"Kishanganj","GEN",171327,"TASIRUDDIN","All India Majlis-E-Ittehadul Muslimeen",16440,3,0.0959568544362535
"46408",55,"Kochadhaman","GEN",141890,"AKHTARUL IMAN","All India Majlis-E-Ittehadul Muslimeen",37086,2,0.261371484953133
"46425",56,"Amour","GEN",169250,"MD NAWAZISH ALAM","All India Majlis-E-Ittehadul Muslimeen",1955,6,0.0115509601181684
"46437",57,"Baisi","GEN",161320,"GHULAM SARWAR","All India Majlis-E-Ittehadul Muslimeen",16723,4,0.103663525911232
"46602",65,"Balrampur","GEN",197216,"MD. ADIL HASAN","All India Majlis-E-Ittehadul Muslimeen",6375,6,0.0323249634918059
