"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"13897",281,"BAGHMARA","GEN",61112,"RATI LAL MAHATO","JMM",2009,5,0.032874067286294
"13914",272,"BAGODAR","GEN",55136,"PRAMESHWAR MANDAL","JMM",3014,7,0.0546648287869994
"13933",287,"BAHARAGORA","GEN",71360,"GYAN RANJAN MAHTO","JMM",2778,3,0.0389293721973094
"14141",149,"BARHAIT","ST",64700,"MASIH SOREN","JMM",19453,2,0.300664605873261
"14167",263,"BARHI","GEN",45661,"RAYISH AHMAD KHAN","JMM",4532,4,0.0992531920019272
"14174",266,"BARKAGAON","GEN",76134,"DHANESHWAR MAHTO","JMM",4633,3,0.0608532324585599
"14278",175,"BELHAR","GEN",75805,"SAHDEO PANDIT","JMM",173,11,0.00228217136072818
"14305",278,"BERMO","GEN",74836,"HIMASU KUMAR","JMM",5102,4,0.06817574429419
"14552",279,"BOKARO","GEN",81218,"YOGESHWAR MAHTO","JMM",420,10,0.00517126745302765
"14562",148,"BORIO","ST",51260,"SANT LAL MARANDI","JMM",12426,2,0.242411236831838
"14597",295,"CHAIBASA","ST",37019,"BHAGWAN TUBID","JMM",1895,4,0.0511899294956644
"14635",299,"CHAKRADHARPUR","ST",42747,"MACHUA GAGRAI","JMM",8325,3,0.194750508807636
"14650",286,"CHANDANKIYARI","SC",41008,"MURUSA DASI","JMM",2228,6,0.0543308622707764
"14880",158,"DEOGHAR","SC",44668,"SHIVRAM CHOUDHRY","JMM",3042,4,0.0681024447031432
"14931",284,"DHANBAD","GEN",68302,"NEPAL RAWANI","JMM",2540,7,0.0371877836666569
"14945",271,"DHANWAR","GEN",60773,"DEOKINANDAN SHARMA","JMM",3307,6,0.0544156121962056
"14996",160,"DUMKA","ST",54996,"STEPHAN MARANDI","JMM",22813,1,0.414811986326278
"15012",276,"DUMRI","GEN",55255,"HIRAMANI MAHTO","JMM",646,8,0.0116912496606642
"15076",274,"GANDEY","GEN",59542,"SALKHAN SOREN","JMM",19550,1,0.328339659400087
"15147",288,"GHATSILA","ST",64412,"SURYA SINGH BASERA","JMM",20134,2,0.312581506551574
"15173",275,"GIRIDIH","GEN",52385,"RAJ KISHORE RAM","JMM",5666,4,0.108160733034266
"15211",163,"GODDA","GEN",83186,"SUMRIT MANDAL","JMM",33739,1,0.40558507441156
"15293",313,"GUMLA","ST",43209,"SULEMAN LAKRA","JMM",202,12,0.00467495197759726
"15480",293,"ICHAGARH","GEN",68648,"NIRMAL MAHATO","JMM",22552,2,0.32851648991959
"15508",297,"JAGANATHPUR","ST",30023,"HEERA LAL BIRULI","JMM",300,10,0.00999233920660827
"15592",161,"JAMA","ST",54016,"SHIBU SOREN","JMM",34828,1,0.64477191943128
"15631",291,"JAMSHEDPUR EAST","GEN",68481,"SHIVARAJ RAI","JMM",238,8,0.003475416538894
"15653",155,"JAMTARA","GEN",62510,"DURGA PD. SINGH","JMM",11218,3,0.179459286514158
"15704",159,"JARMUNDI","GEN",53465,"BATESHWAR SINGH","JMM",1977,7,0.0369774618909567
"15752",285,"JHARIA","GEN",64216,"SATI RAM","JMM",170,13,0.00264731531082596
"15767",290,"JUGSALAI","SC",56543,"PREM LAL MUKHI","JMM",572,5,0.0101161947544347
"15806",308,"KANKE","SC",39894,"GORAKH NATH BAITHA","JMM",204,12,0.00511355090991126
"15993",305,"KHIJRI","ST",40385,"FRANCIS SARWAN","JMM",663,7,0.0164169865048904
"16007",303,"KHUNTI","ST",41802,"CHONHAS KHALKHO","JMM",369,7,0.00882732883594086
"16059",262,"KODARMA","GEN",73162,"DEO PRAKSAH YADAV","JMM",592,7,0.00809163226811733
"16070",311,"KOLEBIRA","ST",41267,"HILARUS KHARAI","JMM",290,5,0.00702740688685875
"16216",150,"LITIPARA","ST",49995,"SIMON MARANDI","JMM",32591,1,0.651885188518852
"16282",157,"MADHUPUR","GEN",71638,"ANIRUDH AZAD","JMM",5635,3,0.0786593707250342
"16299",164,"MAHAGAMA","GEN",85776,"SAHID AHMAD","JMM",966,7,0.0112618914381645
"16317",152,"MAHESHPUR","ST",46316,"DEBIDHAN BASERA","JMM",20217,1,0.436501424993523
