"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"10760",242,"ARWAL","GEN",98635,"RAMASHISH SINGH","SSD",14282,5,0.144796471840625
"10796",238,"AURANGABAD","GEN",76324,"SURAJDEO SINGH","SSD",14356,2,0.188092867250144
"10940",254,"BARACHATTI","SC",57846,"RAM NARAIN AZAD","SSD",330,7,0.00570480240638938
"11034",266,"BARKAGAON","GEN",62022,"UPENDRA NATH VARMA","SSD",102,17,0.00164457773048273
"11083",247,"BELAGANJ","GEN",96164,"PAUL ANAND LAL ALIAS ANAND PAUL","SSD",14354,3,0.149265837527557
"11215",226,"BIKRAMGANJ","GEN",85675,"MEGHRAJ MEDHAVI","SSD",9074,5,0.105911876276627
"11407",233,"CHENARI","SC",75429,"CHULHAI PASWAN","SSD",535,8,0.00709276273051479
"11509",235,"DEHRI","GEN",71275,"BAJNATH BHAGAT","SSD",102,18,0.00143107681515258
"11795",241,"GOH","GEN",85095,"HABIBUR RAHMAN","SSD",2809,5,0.0330101651095834
"11979",324,"HUSSAINABAD","GEN",51635,"DWARIKA PRASAD","SSD",971,6,0.0188050740776605
"12018",222,"JAGDISHPUR","GEN",75237,"GUPTESHWAR SINGH","SSD",1869,7,0.0248415008572910
"12032",245,"JAHANABAD","GEN",115506,"RAMDIP SINGH","SSD",1343,7,0.0116271016224265
"12064",186,"JAMALPUR","GEN",77017,"MAHAVIR MANDAL","SSD",2926,6,0.0379916122414532
"12230",225,"KARAKAT","GEN",93491,"ABDUL HANIF ANSARI","SSD",564,8,0.00603266624594881
"12400",248,"KONCH","GEN",89520,"ASHRAY KUMAR","SSD",143,10,0.00159740840035746
"12436",243,"KURTHA","GEN",101417,"NAGMANI","SSD",29192,2,0.28784128893578
"12614",244,"MAKHDUMPUR","GEN",106001,"RAJENDRA PRASAD","SSD",16636,3,0.156941915642305
"12696",205,"MASAURHI","GEN",114692,"BRIJNANDAN SAHAY","SSD",135,13,0.00117706553203362
"12894",234,"NOKHA","GEN",79048,"SATYANARAYAN","SSD",4427,5,0.0560039469689303
"13155",239,"RAFIGANJ","GEN",72288,"CHANDRADIP YADAV","SSD",5985,3,0.0827938247011952
"13345",214,"SANDESH","GEN",60375,"BHUVNESHWAR PRASAD SINGH BAGI","SSD",2585,5,0.0428157349896480
"13375",232,"SASARAM","GEN",75299,"ARJUN SINGH","SSD",1554,6,0.0206377242725667
"13616",179,"TARAPUR","GEN",81036,"CHHATRAPATI MANDAL","SSD",4243,8,0.0523594451848561
