"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"40922",168,"JAMALPUR","GEN",90656,"UPENDRA PD. YADAV","ABDBM",921,8,0.0101592834451112
"41070",165,"KHAGARIA","GEN",98054,"SATYENDRA KUMAR","ABDBM",1769,7,0.0180410794052257
