"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"47830",143,"Teghra","GEN",159818,"RAM LAKHAN SINGH","BJP",53364,2,0.333904816729029
"47838",144,"Matihani","GEN",182354,"SARVESH KUMAR","BJP",66609,2,0.365273040350088
"47860",146,"Begusarai","GEN",169726,"SURENDRA MEHTA","BJP",66990,2,0.394694978966098
"47873",147,"Bakhri","SC",147461,"RAMANAND RAM","BJP",32376,2,0.219556357274127
"47919",151,"Parbatta","GEN",169225,"RAMANUJ CHOUDHARY","BJP",47324,2,0.279651351750628
"47935",152,"Bihpur","GEN",142528,"KUMAR SHAILENDRA","BJP",56247,2,0.394638246519982
"47950",153,"Gopalpur","GEN",138807,"ANIL KUMAR YADAV","BJP",52234,2,0.376306670412875
"47964",154,"Pirpainti","SC",177132,"LALAN KUMAR","BJP",74914,2,0.422927534268229
"47990",156,"Bhagalpur","GEN",152511,"ARJIT SHASHWAT CHOUBEY","BJP",59856,2,0.392470051340559
"48029",159,"Amarpur","GEN",153930,"MRINAL SHEKHAR","BJP",61934,2,0.402351718313519
"48052",161,"Banka","GEN",136529,"RAM NARAYAN MANDAL","BJP",52379,1,0.383647430216291
"48065",162,"Katoria","ST",132421,"NIKKI HEMBRAM","BJP",44423,2,0.335467939375175
"48075",163,"Belhar","GEN",157781,"MANOJ YADAV","BJP",54157,2,0.343241581686008
"48101",165,"Munger","GEN",169228,"PRANAV KUMAR","BJP",72851,2,0.430490226203702
"48129",167,"Suryagarha","GEN",164327,"PREM RANJAN PATEL","BJP",52460,2,0.319241512350375
"48144",168,"Lakhisarai","GEN",186060,"VIJAY KUMAR SINHA","BJP",75901,1,0.407938299473288
"48198",172,"Biharsharif","GEN",178327,"DR.SUNIL KUMAR","BJP",76201,1,0.427310502615981
"48213",173,"Rajgir","SC",148513,"SATYDEO NARAIN ARYA","BJP",56619,2,0.381239352783931
"48231",174,"Islampur","GEN",143500,"BIRENDRA GOPE","BJP",43985,2,0.306515679442509
"48271",176,"Nalanda","GEN",162117,"KAUSHLENDRA KUMAR","BJP",69600,2,0.429319565498991
"48315",179,"Barh","GEN",143974,"GYANENDRA KUMAR SINGH","BJP",63989,1,0.444448303165849
"48330",180,"Bakhtiarpur","GEN",153324,"RANVIJAY SINGH","BJP",61496,1,0.401085283452036
"48344",181,"Digha","GEN",182656,"SANJIV CHAURASIA","BJP",92671,1,0.507352619131044
"48376",182,"Bankipur","GEN",144152,"NITIN NAVEEN","BJP",86759,1,0.601857761252012
"48398",183,"Kumhrar","GEN",156067,"ARUN KUMAR SINHA","BJP",87792,1,0.562527632363024
"48433",184,"Patna Sahib","GEN",187903,"NAND KISHORE YADAV","BJP",88108,1,0.468901507692799
"48464",186,"Danapur","GEN",166986,"ASHA DEVI","BJP",72192,1,0.432323667852395
"48479",187,"Maner","GEN",179353,"SHRIKANT NIRALA","BJP",66945,2,0.373258322972016
"48532",190,"Paliganj","GEN",146255,"RAM JANM SHARMA","BJP",41479,2,0.283607398037674
"48547",191,"Bikram","GEN",172838,"ANIL KUMAR","BJP",49777,2,0.287998009696942
"48567",192,"Sandesh","GEN",149245,"SANJAY SINGH (TIGER)","BJP",48879,2,0.327508459244866
"48579",193,"Barhara","GEN",146612,"AASHA DEVI","BJP",51693,2,0.352583690284561
"48592",194,"Arrah","GEN",155787,"AMRENDRA PRATAP SINGH","BJP",69338,2,0.445082067181472
"48604",195,"Agiaon","SC",130606,"SHIVESH KUMAR","BJP",37572,2,0.287674379431267
"48650",198,"Shahpur","GEN",145144,"VISHESHWAR OJHA","BJP",54745,2,0.377177148211431
"48665",199,"Brahampur","GEN",180913,"VIVEK THAKUR","BJP",63303,2,0.349908519564653
"48679",200,"Buxar","GEN",160594,"PRADEEP DUBEY","BJP",56346,2,0.350859932500592
"48726",202,"Rajpur","SC",175536,"BISHAWNATH RAM","BJP",51396,2,0.292794640415641
"48741",203,"Ramgarh","GEN",154592,"ASHOK KUMAR SINGH","BJP",57501,1,0.371953270544401
"48755",204,"Mohania","SC",140595,"NIRANJAN RAM","BJP",60911,1,0.433237312848963
"48770",205,"Bhabua","GEN",146759,"ANAND BHUSHAN PANDEY","BJP",50768,1,0.345927677348578
"48791",206,"Chainpur","GEN",177671,"BRIJ KISHOR BIND","BJP",58913,1,0.331584783110356
"48820",208,"Sasaram","GEN",174030,"JAWAHAR PRASAD","BJP",63154,2,0.362891455496179
"48854",210,"Dinara","GEN",150539,"RAJENDRA PRASAD SINGH","BJP",62008,2,0.411906549133447
"48872",211,"Nokha","GEN",140995,"RAMESHWAR PRASAD","BJP",49782,2,0.353076350225185
"48904",213,"Karakat","GEN",153150,"RAJESHWAR RAJ","BJP",47601,2,0.310812928501469
"48917",214,"Arwal","GEN",129725,"CHITRANJAN KUMAR","BJP",37485,2,0.288957409905569
"48987",219,"Goh","GEN",152977,"MANOJ KUMAR","BJP",53615,1,0.35047752276486
"49029",221,"Nabinagar","GEN",135315,"GOPAL NARAYAN SINGH","BJP",36774,2,0.271765879614233
"49058",223,"Aurangabad","GEN",152603,"RAMADHAR SINGH","BJP",45239,2,0.296448955787239
"49095",225,"Gurua","GEN",143557,"RAJIV NANDAN","BJP",56480,1,0.393432573820852
"49142",229,"Bodh Gaya","SC",165385,"SHYAMDEO PASWAN","BJP",52183,2,0.315524382501436
"49157",230,"Gaya Town","GEN",129090,"PREM KUMAR","BJP",66891,1,0.51817336741808
"49217",234,"Wazirganj","GEN",169144,"BIRENDRA SINGH","BJP",67348,2,0.398169606962115
"49230",235,"Rajauli","SC",154019,"ARJUN RAM","BJP",65934,2,0.428090040839117
"49242",236,"Hisua","GEN",184238,"ANIL SINGH","BJP",82493,1,0.447752363790315
"49266",238,"Gobindpur","GEN",140659,"FULA DEVI","BJP",38617,2,0.274543399284795
"49276",239,"Warsaliganj","GEN",167821,"ARUNA DEVI","BJP",85912,1,0.511926397769052
"49293",241,"Jamui","GEN",157621,"AJOY PRATAP","BJP",58328,2,0.370052213854753
"49309",242,"Jhajha","GEN",163687,"RABINDRA YADAV","BJP",65537,1,0.400379993524226
