"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"5753",233,"ARWAL","GEN",70376,"SAT MD. JUHAIR","CPI",17114,2,0.243179493008980
"5844",187,"BAKHRI","SC",45723,"RAMCHANDRA PASWAN","CPI",21883,1,0.478599391990902
"5896",36,"BARAULI","GEN",55446,"VIJUL SINGH","CPI",18892,2,0.340727915449266
"5901",189,"BARAUNI","GEN",72807,"CHANDRASHEKHAR SINGH","CPI",34517,1,0.474089029900971
"5908",174,"BARBIGHA","GEN",68709,"SHEO SHANKAR SINGH","CPI",22365,2,0.325503209186569
"5932",33,"BARHARIA","GEN",48610,"ABDUL JALIL","CPI",19653,1,0.404299526846328
"5968",186,"BEGUSARAI","GEN",65042,"BHOLA SINGH","CPI",21887,1,0.336505642507918
"5999",75,"BENIPATTI","GEN",65942,"TEJ NARAYAN JHA","CPI",31083,1,0.471368778623639
"6053",195,"BIHAR","GEN",72338,"VIJO KUMAR YADAV","CPI",27213,2,0.376192319389532
"6070",229,"BIKRAMGANJ","GEN",57016,"SANT PRASAD SINGH","CPI",16200,1,0.284130770310088
"6074",162,"BIMPUR","GEN",51159,"PRABHU NARAIN ROY","CPI",20829,1,0.407142438280654
"6087",76,"BISFI","GEN",81356,"RAJ KUMAR PURBEY","CPI",25168,2,0.309356408869659
"6103",248,"BODH GAYA","SC",35166,"BALIK RAM","CPI",15685,1,0.446027412841950
"6235",313,"DALTONGAJ","GEN",38831,"BHUNESHWAR PRASAD BAJPAI","CPI",11814,2,0.304241456568206
"6258",90,"DARBHANGA","GEN",77804,"RAMA BALLAV JALLAN","CPI",19344,2,0.248624749370212
"6305",277,"DHANBAD","GEN",43937,"CHINMAY MUKHERJEE","CPI",24744,1,0.56316999339964
"6321",165,"DHURAIYA","SC",50544,"NARESH DAS","CPI",24840,1,0.491452991452991
"6342",216,"DUMRAON","GEN",60621,"SATYA NARAIN PRASAD","CPI",24815,2,0.40934659606407
