"","AC_no","AC_name","AC_type","Electors","Voters","Margin","N_cand","Position","Sex1","Party1","Votes1","Cand1","RELIGION","Turnout","Margin_percent"
"39136",184,"BARH","GEN",228592,92492,7412,16,1,"F","JD(U)",26014,"LOVELY ANAND","H",0.40461608455239,0.0801366604679324
"39152",185,"BAKHTIARPUR","GEN",223246,89099,5144,14,1,"M","RJD",33828,"ANIRUDH KUMAR","H",0.399106814903738,0.0577335323628772
"39166",186,"FATWAH","SC",223693,91102,10152,9,1,"M","JD(U)",38373,"SARYUG PASWAN","H",0.407263526350847,0.111435533797282
"39175",187,"MASAURHI","GEN",236115,109669,14987,16,1,"F","JD(U)",36219,"PUNAM DEVI","H",0.464472820447663,0.136656666879428
"39191",188,"PATNA WEST","GEN",509054,174998,72509,33,1,"M","BJP",103462,"NAVIN KISHORE PD. SINHA","H",0.343770994825696,0.414341878192894
"39224",189,"PATNA CENTRAL","GEN",366786,138662,51317,27,1,"M","BJP",77536,"ARUN KUMAR SINHA","H",0.378046054102392,0.370086974080858
"39251",190,"PATNA EAST","GEN",282807,121121,32753,19,1,"M","BJP",62746,"NAND KISHOR YADAV","H",0.428281478181233,0.270415534878345
"39270",191,"DINAPUR","GEN",255480,99363,7664,11,1,"F","BJP",40354,"ASHA DEVI","H",0.388926726162518,0.0771313265501243
"39281",192,"MANER","GEN",225236,101008,8394,19,1,"M","RJD",37911,"SRIKANT NIRALA","H",0.448454065957485,0.0831023285284334
"39300",193,"PHULWARI","SC",298499,131459,16866,16,1,"M","RJD",56009,"SHYAM RAJAK","H",0.440400135343837,0.128298556964529
"39316",194,"BIKRAM","GEN",222382,109976,10291,16,1,"M","LJP",46150,"ANIL KUMAR","H",0.494536428308047,0.0935749618098494
"39332",195,"PALIGANJ","GEN",241620,102616,3274,26,1,"M","CPI(ML)(L)",22389,"NAND KUMAR NANDA","H",0.424699942057777,0.0319053558899197
"39358",196,"SANDESH","GEN",215807,103375,2763,13,1,"M","CPI(ML)(L)",33834,"RAMESHWAR PRASAD","H",0.479015972605152,0.0267279322853688
"39371",197,"BARHARA","GEN",235482,104660,4091,16,1,"F","JD(U)",34010,"ASHA DEVI","H",0.444450106589888,0.0390884769730556
"39387",198,"ARRAH","GEN",261141,113891,14247,15,1,"M","BJP",42761,"AMRENDRA PRATAP SINGH","H",0.436128375092383,0.125093290953631
"39402",199,"SHAHPUR","GEN",237798,104684,9982,12,1,"M","RJD",36085,"SHIVANAND TIWARI","H",0.440222373611216,0.0953536357036414
"39414",200,"BRAHMPUR","GEN",234646,101442,4177,14,1,"M","RJD",33632,"AJIT CHOUDHARY","H",0.432319323576792,0.0411762386388281
"39428",201,"BUXAR","GEN",211324,100459,11725,18,1,"F","BJP",33245,"PROF. SUKHDA PANDEY","H",0.475379038821904,0.116714281448153
"39446",202,"RAJPUR","SC",176239,86995,1555,12,1,"F","JD(U)",21843,"SHYAM PYARI DEVI","H",0.493619459937925,0.0178745904937065
"39458",203,"DUMRAON","GEN",214773,108449,9419,16,1,"M","SP",28544,"DADAN SINGH","H",0.504947083665079,0.0868518842958441
"39474",204,"JAGDISHPUR","GEN",228318,109139,8031,16,1,"M","JD(U)",29495,"SHREE BHAGWAN SINGH","H",0.478013122049072,0.0735850612521647
"39490",205,"PIRO","GEN",224530,113252,35679,16,1,"M","JD(U)",54767,"NARENDRA KUMAR PANDAY","H",0.504395849107024,0.315040793981563
"39506",206,"SAHAR","SC",215180,85831,34040,11,1,"M","CPI(ML)(L)",46288,"RAM NARESH RAM","H",0.398880007435635,0.39659330544908
"39517",207,"KARAKAT","GEN",224820,102457,6680,12,1,"M","CPI(ML)(L)",35954,"ARUN SINGH","H",0.455729027666578,0.0651980830982754
"39529",208,"BIKRAMGANJ","GEN",232130,109560,10621,14,1,"M","RJD",39965,"AKHLAQUE AHMAD","M",0.471976909490372,0.096942314713399
"39543",209,"DINARA","GEN",210344,114226,2778,16,1,"M","JD(U)",32443,"RAM DHANI SINGH","H",0.543043775909938,0.0243202073083186
"39559",210,"RAMGARH","GEN",202025,111636,24517,8,1,"M","RJD",56582,"JAGDANAND SINGH","H",0.552585076104443,0.219615536206958
"39567",211,"MOHANIA","SC",222903,110381,325,12,1,"M","RJD",29365,"SURESH PASI","H",0.495197462573406,0.0029443473061487
"39579",212,"BHABHUA","GEN",242576,131138,3189,21,1,"M","RJD",28743,"DR. PRAMOD KUMAR SINGH","H",0.54060583074995,0.0243178941267977
"39600",213,"CHAINPUR","GEN",189940,104909,2226,9,1,"M","RJD",39988,"MAHABALI SINGH","H",0.552327050647573,0.0212183892707013
"39609",214,"SASARAM","GEN",257748,118573,10039,11,1,"M","BJP",43956,"JAWAHAR PRASAD","H",0.460034607446033,0.0846651429920808
"39620",215,"CHENARI","SC",238918,119048,21535,9,1,"M","JD(U)",51741,"LALAN PASWAN","H",0.498279744514854,0.180893421141052
"39629",216,"NOKHA","GEN",214694,105607,6935,10,1,"M","BJP",36183,"RAMESHWAR PRASAD","H",0.491895441884729,0.065667995492723
"39639",217,"DEHRI","GEN",233412,112190,22256,16,1,"M","RJD",46196,"MD.ILYAS HUSSAIN","M",0.480652237245729,0.19837775202781
"39655",218,"NABINAGAR","GEN",216657,116596,6678,13,1,"M","RJD",46136,"BHIM KUMAR SINGH","H",0.538159394803768,0.0572746920992144
"39668",219,"DEO","SC",204592,96607,5758,10,1,"F","JD(U)",32677,"RENU DEVI","H",0.472193438648628,0.0596023062510998
"39678",220,"AURANGABAD","GEN",256524,138397,23725,14,1,"M","BJP",68726,"RAMADHAR SINGH","H",0.539508973819214,0.171427126310541
"39692",221,"RAFIGANJ","GEN",190496,95486,24495,12,1,"M","RJD",40277,"MD. NEHALUDDIN","M",0.501249370065513,0.256529753052804
"39704",222,"OBRA","GEN",222077,118335,3875,12,1,"M","RJD",38575,"SATYA NARAYAN SINGH","H",0.532855721213813,0.0327460176617231
"39716",223,"GOH","GEN",195791,94441,5859,15,1,"M","JD(U)",27812,"DR. RANVIJAY KUMAR","H",0.482356185932959,0.0620387331773276
"39731",224,"ARWAL","GEN",209660,95961,9881,19,1,"M","LJP",28864,"DULARCHAND SINGH","H",0.45769817800248,0.102968914454831
"39750",225,"KURTHA","GEN",208243,103733,1842,14,1,"F","LJP",43736,"SUCHITRA  SINHA","H",0.498134391071969,0.0177571264689154
"39764",226,"MAKHDUMPUR","GEN",202167,96023,4571,12,1,"M","LJP",44050,"RAMASHRAY PRASAD SINGH","H",0.474968713983984,0.0476031784051738
"39776",227,"JAHANABAD","GEN",225974,100230,13440,8,1,"M","RJD",42729,"SACHITA NAND YADAV","H",0.443546602706506,0.134091589344508
"39784",228,"GHOSI","GEN",213920,99564,24873,6,1,"M","IND",55262,"JAGDISH SHARMA","H",0.465426327599102,0.249819211763288
"39790",229,"BELAGANJ","GEN",207707,106005,23243,10,1,"M","RJD",59154,"SURENDRA PRASAD YADAV","H",0.510358341317336,0.219263242299892
"39800",230,"KONCH","GEN",216524,104978,5543,12,1,"M","LJP",39052,"DR. ANIL KUMAR","H",0.484833090096248,0.0528015393701537
"39812",231,"GAYA MUFASSIL","GEN",216271,111619,25140,14,1,"M","IND",57403,"AWADHESH KUMAR SINGH","H",0.516107106361926,0.225230471514706
"39826",232,"GAYA TOWN","GEN",278035,92106,20587,14,1,"M","BJP",42967,"PREM KUMAR","H",0.331274839498624,0.223514211886305
"39840",233,"IMAMGANJ","SC",193706,80992,1271,10,1,"M","JD(U)",24454,"UDAY NARAYAN CHAUDHARY","H",0.418118179096156,0.0156929079415251
"39850",234,"GURUA","GEN",212395,111010,14993,11,1,"M","RJD",48966,"SHAKEEL AHMAD KHAN","M",0.522658254667012,0.135059904513107
"39861",235,"BODH GAYA","SC",205471,99854,23398,16,1,"M","RJD",45164,"PHOOLCHAND MANJHI","H",0.485976123151199,0.234322110281010
"39877",236,"BARACHATTI","SC",210323,99805,29212,6,1,"M","RJD",53455,"VIJAY KUMAR","H",0.474532029307304,0.292690746956565
"39883",237,"FATEHPUR","SC",220514,106929,6546,12,1,"M","RJD",36231,"AJAY PASWAN","H",0.484907987701461,0.0612181915102545
"39895",238,"ATRI","GEN",234340,118017,27189,10,1,"M","RJD",63921,"RAJENDRA PRASAD YADAV","H",0.503614406418025,0.230382063601007
"39905",239,"NAWADA","GEN",289892,127329,10081,21,1,"F","IND",53995,"PURNIMA YADAV","H",0.439229092213652,0.0791728514321168
"39926",240,"RAJAULI","SC",232530,88625,1926,12,1,"M","RJD",34272,"NAND KISHORE CHOUDHARY","H",0.381133617167677,0.0217320169252468
"39938",241,"GOBINDPUR","GEN",217347,102769,54732,15,1,"M","IND",65224,"KAUSHAL YADAV","H",0.472833763521006,0.532573052184997
"39953",242,"WARSALIGANJ","GEN",224153,120765,8716,14,1,"F","LJP",60999,"ARUNA DEVI","H",0.538761470959568,0.0721732289984681
"39967",243,"HISUA","GEN",208317,86018,17284,19,1,"M","INC",32354,"AADITYA SINGH","H",0.41291877283179,0.200934688088540
