"","AC_no","AC_name","AC_type","Electors","Voters","Margin","N_cand","Position","Sex1","Party1","Votes1","Cand1","RELIGION","Turnout","Margin_percent"
"2449",150,"DEOGHAR","SC",83735,34463,2212,5,1,"M","BJS",14070,"BALESHWAR DAS","H",0.411572221890488,0.064184777877724
"2454",151,"JARMUNDI","GEN",89411,43857,2512,6,1,"M","IND",13383,"SANATH RAUT","H",0.490510116204941,0.0572770595343959
"2460",152,"DUMKA","ST",79183,22598,507,6,1,"M","BJS",6275,"GOPAL MARANDI","H",0.285389540684238,0.0224356137711302
"2466",153,"JAMA","ST",76072,23618,517,3,1,"M","IND",9033,"MUNSHI HANSDA","H",0.310469029340625,0.0218900838343636
"2469",154,"POREYAHAT","ST",85994,29573,1014,10,1,"M","BJS",7071,"MUNSHI MURMU","H",0.343896085773426,0.0342880330030771
"2479",155,"GODDA","GEN",93275,48330,5041,10,1,"M","INC",12316,"DEEP NARAYAN CHAUDHARI","H",0.518145269364782,0.104303745085868
"2489",156,"MAHAGAMA","GEN",94203,48513,6119,9,1,"M","INC",16749,"RAJPATI RAM","",0.514983599248432,0.126131140106776
"2498",157,"PIRPAINTI","GEN",90253,52124,2922,5,1,"M","CPI",23941,"AMBIKA PRASAD","",0.577532048796162,0.0560586294221472
"2503",158,"COLGONG","GEN",97649,55166,3121,5,1,"M","CPI",22365,"NAGESHWAR PRASAD SINGH","H",0.564941781277842,0.0565747018090853
"2508",159,"NATHNAGAR","GEN",88543,44733,2674,10,1,"M","INC",9455,"KAMALESHWARI JHA","H",0.505212156805168,0.0597768984865759
"2518",160,"BHAGALPUR","GEN",64723,39444,6311,9,1,"M","BJS",16098,"VIJAY KUMAR MITRA","H",0.609427869536332,0.159998985904067
"2527",161,"GOPALPUR","GEN",82796,51846,2192,6,1,"M","CPI",17477,"MANI RAM SINGH","",0.626189670998599,0.0422790572078849
"2533",162,"BIHPUR","GEN",89279,57778,3733,6,1,"M","BJS",23354,"GYANESHWAR PRASAD YADAV","H",0.647162266602448,0.0646093668870504
"2539",163,"SULTANGANJ","GEN",102836,62407,8234,8,1,"M","PSP",22179,"BANARSI PRASAD SHARMA","",0.606859465556809,0.131940327206884
"2547",164,"AMARPUR","GEN",93354,56068,1245,6,1,"M","SSP",16868,"SUKH NARAIN SINGH","H",0.600595582406753,0.0222051794249839
"2553",165,"DHURAIYA","SC",88821,44478,1998,8,1,"M","INC",13360,"SIDDESHWAR MANDAL","H",0.500759955415949,0.0449210845811412
"2561",166,"BANKA","GEN",79514,42923,5367,4,1,"M","BJS",18312,"BABU LAL MANDAL","H",0.539816887592122,0.125037858490786
"2565",167,"BELHAR","GEN",90452,47703,6203,9,1,"M","SSP",13347,"CHATURBHUJ PRASAD SINGH","H",0.527384690222438,0.130033750497872
"2574",168,"KATORIA","GEN",77181,36799,3483,5,1,"M","BJS",15467,"SITARAM KISHORPURIYA","H",0.476788328733756,0.0946493111225849
"2579",169,"CHAKAI","GEN",91023,35384,6674,7,1,"M","SSP",16949,"SHRIKRISHNA SINGH","H",0.388736912648452,0.188616323762152
"2586",170,"JHAJHA","GEN",78998,41564,716,4,1,"M","SSP",17868,"SHEO NANDAN JHA","H",0.526139902276007,0.0172264459628525
"2590",171,"JAMUI","GEN",96794,49598,5352,5,1,"M","PSP",17899,"TRIPURARI PRASAD SINGH","H",0.512407793871521,0.107907576918424
"2595",172,"SIKANDRA","SC",101055,50191,14051,2,1,"M","SSP",30941,"SWAMI VIVEKANAND","H",0.496670130127158,0.279950588750971
"2597",173,"SHEIKHPURA","SC",91515,49486,1143,5,1,"M","CPI",20238,"LOKHNATH MOCHI","H",0.540741954870786,0.0230974417006830
"2602",174,"BARBIGHA","GEN",93192,55891,20614,4,1,"M","INC",35658,"SHIV SHANKAR SINGH","",0.599740321057602,0.368825034442039
"2606",175,"BARAHIYA","GEN",95888,59344,6051,4,1,"M","SSP",27430,"KAPILDEO SINGH","",0.618888703487402,0.101964815314101
"2610",176,"SURYAGARHA","GEN",98995,65034,12702,3,1,"M","PSP",31579,"BHAGWAT PRASAD MEHTA","H",0.656942269811607,0.195313220776824
"2613",177,"JAMALPUR","GEN",83666,60896,976,6,1,"M","SSP",15851,"BHAGWAT PRASAD YADAV","H",0.727846437023403,0.0160273252758802
"2619",178,"TARAPUR","GEN",89194,63681,13395,6,1,"M","SSP",29160,"VIJAY NARAYAN PRASHANT","H",0.713960580308093,0.210345314929100
"2625",179,"KHARAGPUR","GEN",86907,51393,12376,4,1,"M","SSP",27704,"SHAMSHER JANGBAHADUR SINGH","H",0.591356277399979,0.240811005389839
"2629",180,"MONGHYR","GEN",97941,67135,4621,5,1,"M","SSP",25562," HASHIM","M",0.685463697532188,0.0688314590005213
"2634",181,"PARBATTA","GEN",108330,78059,13860,5,1,"M","SSP",34992,"SATISH PRASAD SINGH","H",0.720566786670359,0.177558000999244
"2639",182,"CHAUTHAM","GEN",93758,61370,16979,4,1,"M","SSP",35320,"JAGDAMBI MANDAL","H",0.654557477761898,0.276666123513117
"2643",183,"ALAULI","SC",81294,51371,10378,3,1,"M","INC",24667,"MISHRI SADA","H",0.631916254582134,0.202020595277491
"2646",184,"KHAGARIA","GEN",90990,62276,21677,6,1,"M","SSP",37493,"RAM BAHADUR AZAD","H",0.684426860094516,0.348079516988888
"2652",185,"BALIA","GEN",103879,55799,16147,5,1,"M","SSP",25782,"AWADHESH MISHRA","H",0.537153803944974,0.289377945841323
"2657",186,"BEGUSARAI","GEN",94496,63679,26248,5,1,"M","IND",38113,"BHOLA SINGH","",0.673880375888926,0.412192402518884
"2662",187,"BAKHRI","SC",88794,49238,10613,3,1,"M","CPM",26529,"YUGAL KISHORE SHARMA","H",0.554519449512354,0.215544904342175
"2665",188,"BARIARPUR","GEN",99092,66118,18189,3,1,"M","SSP",39577,"RAM JIWAN SINGH","",0.667238525814395,0.275099065307481
"2668",189,"BARAUNI","GEN",104544,67096,8040,4,1,"M","CPI",35431,"CHANDRA SHEKHAR SINGH","",0.641796755433119,0.119828305711220
"2672",190,"BACHHWARA","GEN",103379,63352,25461,5,1,"M","SSP",39264,"BAIDYANATH PRASAD SINGH","",0.612813047137233,0.401897335522162
"2677",191,"MOKAMA","GEN",91091,53424,1037,6,1,"M","RPI",17174,"VISHNUDHARI LAL","",0.586490432644279,0.0194107517220725
"2683",192,"BARH","GEN",105558,62340,20092,5,1,"M","JKD",37919,"TARNI PRASAD SINGH","H",0.590575797192065,0.322297080526147
"2688",193,"BAKHTIARPUR","GEN",98297,67016,2551,8,1,"M","INC",20772,"DHARMAVIR SINGH","",0.681770552509232,0.0380655365882774
"2696",194,"FATWAH","SC",93589,45049,5151,6,1,"M","BJS",19600,"RAMCHANDRA PRASAD","H",0.481349303871181,0.114342160758285
"2702",195,"BIHAR","GEN",89459,53330,2671,6,1,"M","CPI",18384,"VIJAY KUMAR YADAV","H",0.596139013402788,0.0500843802737671
"2708",196,"ASTHAWAN","GEN",101983,54100,9171,10,1,"M","INC",19651,"B.P. JAWAHAR","",0.530480570291127,0.169519408502773
"2718",197,"EKANGAR SARAI","GEN",98452,61675,21601,6,1,"M","INC",36648,"LAL SINGH TYAGI","H",0.626447405842441,0.350239156870693
"2724",198,"RAJGIR","SC",101354,42798,5763,6,1,"M","BJS",14633,"YADUNANDAN PRASAD","H",0.422262564871638,0.134655825038553
"2730",199,"ISLAMPUR","GEN",101686,64775,1164,5,1,"M","INC",28040,"SHYAM SUNDAR PRASAD","",0.637010011210983,0.0179698957931301
"2735",200,"CHANDI","GEN",94784,52939,7487,6,1,"M","INC",22444,"RAMRAJ PRASAD SINGH","",0.558522535449021,0.141426925329152
"2741",201,"HILSA","GEN",104825,55127,6562,5,1,"M","INC",23788,"AWDHESH KUMAR SINGH","",0.525895540186024,0.119034230050610
"2746",202,"MASAURHI","GEN",100604,55836,8440,9,1,"M","CPI",19182,"BHUBANESHWAR SHARMA","",0.555007753170848,0.151156959667598
"2755",203,"PUNPUN","SC",95409,45200,10138,3,1,"M","JKD",23522,"MAHABIR PASWAN","H",0.473749855883617,0.22429203539823
"2758",204,"PATNA SOUTH","GEN",98392,65535,917,8,1,"M","INC",26998,"RAM LAKHAN SINGH YADAV","H",0.666060248800715,0.0139925230792706
"2766",205,"PATNA EAST","GEN",76456,44755,19951,7,1,"M","BJS",26730,"RAMDEO MAHTO","H",0.585369362770744,0.445782594123562
"2773",206,"PATNA WEST","GEN",76712,50213,20729,4,1,"M","JKD",34034,"MAHAMAYA PRASAD SINHA","H",0.654565126707686,0.412821380917292
"2777",207,"DINAPUR","GEN",83698,56598,7415,4,1,"M","SSP",26715,"RAMSEWAK SINGH","H",0.676216874955196,0.131011696526379
"2781",208,"MANER","GEN",91003,55031,8223,7,1,"M","IND",20505,"RAM NAGINA SINGH","H",0.604716328033142,0.149424869618942
"2788",209,"BIKRAM","GEN",83113,55485,6827,5,1,"M","INC",26741,"MAHABIR GOPE","H",0.667585094991157,0.123042263674867
"2793",210,"PALIGANJ","GEN",105195,61872,12373,5,1,"M","SSP",30703,"CHANDRADEO PRASAD VERMA","H",0.588164836731784,0.199977372640290
"2798",211,"SANDESH","GEN",86270,49081,3903,4,1,"M","SSP",23145,"RAM SAKAL SINGH","H",0.568923148255477,0.0795216071392188
"2802",212,"ARRAH","GEN",86504,48993,3045,9,1,"F","INC",15842,"SUMITRA DEVI","H",0.566366873208175,0.0621517359622803
"2811",213,"BARHARA","GEN",97877,51810,1548,9,1,"M","INC",21791,"AMBIKA SHARAN SINGH","H",0.529337842394025,0.0298784018529241
"2820",214,"SHAHPUR","GEN",96074,47763,7766,5,1,"M","SSP",25064,"RAMA NAND TIWARI","H",0.497148031725545,0.162594476896342
"2825",215,"BRAHMPUR","GEN",102550,44394,4232,10,1,"M","IND",11791,"SURAJ NARAIN SHARMA","H",0.432901023890785,0.0953281975041672
"2835",216,"DUMRAON","GEN",92405,48558,2791,7,1,"M","IND",14539,"HARIHAR PRASAD SINGH","H",0.52549104485688,0.0574776555871329
"2842",217,"NAWANAGAR","SC",88011,45801,1999,4,1,"M","CPI",19563,"LAL BIHARI PRASAD","H",0.520400858983536,0.0436453352546888
"2846",218,"BUXAR","GEN",87089,52733,10835,7,1,"M","SSP",26283,"PRANAV CHATTERJEE","H",0.605507010070158,0.205469061119223
"2853",219,"RAMGARH_1","GEN",91934,57857,6987,8,1,"M","SSP",25881,"SACHCHIDANAND SINGH","H",0.629331912023843,0.120763261143855
"2861",220,"MOHANIA","SC",88886,48325,7264,5,1,"M","INC",22097,"RAM KRISHNA RAM","H",0.54367391940238,0.150315571650285
"2866",221,"CHAINPUR","GEN",94999,54410,8503,7,1,"M","INC",20353,"MANGAL CHARAN SINGH","H",0.572742870977589,0.156276419775776
"2873",222,"BHABHUA","GEN",88725,50358,11918,6,1,"M","INC",24011,"SHYAM NARAYAN PANDEY","H",0.567573964497041,0.236665475197585
"2879",223,"CHENARI","SC",91637,37812,9747,9,1,"M","INC",14999,"CHHATU RAM","H",0.412628086908127,0.257775309425579
"2888",224,"SASARAM","GEN",85396,47945,1252,6,1,"M","INC",12876,"VINOD BIHARI SINHA","",0.561443158930161,0.0261132547710919
"2894",225,"DEHRI","GEN",89848,62900,8405,7,1,"M","INC",23230,"ABDUL QAYUM ANSARI","M",0.700071231413053,0.133624801271860
"2901",226,"KARAKAT","GEN",88593,52449,8923,7,1,"M","SSP",22552,"TULSI SINGH","H",0.592021943042904,0.170127171156743
"2908",227,"NOKHA","GEN",86265,52340,6143,6,1,"M","INC",22035,"GUTHALI SINGH","",0.606735060569176,0.117367214367596
"2914",228,"DINARA","GEN",87567,61164,15439,6,1,"M","SSP",27154,"RAM ASHISH SINGH","H",0.698482304977903,0.252419724020666
"2920",229,"BIKRAMGANJ","GEN",100267,59838,455,14,1,"M","INC",11870,"KRISHNA RAJ SINHA","",0.596786579831849,0.00760386376550018
"2934",230,"JAGDISHPUR","GEN",96703,50515,1968,10,1,"M","INC",13726,"SHIV PUJAN RAI","H",0.522372625461464,0.0389587251311492
"2944",231,"PIRO","GEN",98291,54055,12583,7,1,"M","SSP",24930,"RADHA MOHAN RAI","H",0.54994862194911,0.232781426325039
"2951",232,"SAHAR","SC",94644,44593,253,7,1,"M","INC",15020,"BITHAL CHAMAR","H",0.471165631207472,0.005673536205234
"2958",233,"ARWAL","GEN",88461,47188,17764,6,1,"M","CPI",26159,"SHAH JOHAIR","M",0.533432812199726,0.376451640247521
"2964",234,"KURTHA","GEN",93375,46334,16201,8,1,"M","SSP",25142,"JAGDEO PRASAD","H",0.496214190093708,0.349656839469936
"2972",235,"MAKHDUMPUR","SC",94130,39544,7328,5,1,"M","SSP",16995,"LOHARI RAM","H",0.420099861893127,0.185312563220716
"2977",236,"JAHANABAD","GEN",89449,45498,2781,7,1,"M","INC",15313,"SYED FIDA HUSSAIN","M",0.508647385661103,0.0611235658710273
"2984",237,"GHOSI","GEN",95587,54371,700,6,1,"M","CPI",16336,"RAMASHRAYA PRASAD SINGH","H",0.568811658489125,0.0128745103088043
"2990",238,"BELAGANJ","GEN",91896,44265,2631,5,1,"M","SSP",15709,"SACHCHIDANAND SINGH","H",0.481685818751632,0.0594374788207387
"2995",239,"GOH","GEN",98680,54640,3692,5,1,"M","INC",25157,"THAKUR MUNESHWAR NATH SINGH","H",0.553708958248885,0.0675695461200586
"3000",240,"DAUDNAGAR","GEN",94117,49246,23,9,1,"M","PSP",13604,"RAM NARESH SINGH","H",0.523242347291138,0.000467043008569224
"3009",241,"OBRA","GEN",85549,41338,4967,7,1,"M","INC",14369,"RAGHUVANSH KUMAR SINGH","H",0.483208453634759,0.120155788862548
"3016",242,"NABINAGAR","GEN",93619,52107,17824,9,1,"M","INC",28535,"SATYENDRA NARAIN SINGH","H",0.556585735801493,0.342065365497918
"3025",243,"AURANGABAD","GEN",99477,45914,1763,8,1,"M","PSP",12824,"SARJUG SINGH","H",0.461553927038411,0.0383978742867099
"3033",244,"RAFIGANJ","SC",96038,37676,11484,8,1,"M","INC",17883,"DILKESHWAR RAM","H",0.392303046710677,0.304809427752415
"3041",245,"IMAMGANJ","SC",89156,31036,3003,7,1,"M","INC",11137,"DEODHARI RAM","H",0.348108932657365,0.0967586029127465
"3048",246,"SHERGHATI","GEN",80177,38406,1172,6,1,"M","JKD",10638,"MUSHTAQ ALI KHAN","M",0.479015178916647,0.0305160651981461
"3054",247,"BARACHATTI","SC",81373,24110,4106,7,1,"M","INC",10016,"VISHNUCHARAN BHARTI","H",0.296289924176324,0.170302778929905
"3061",248,"BODH GAYA","SC",80658,25606,2822,5,1,"M","INC",10116,"RAMESHWAR MANJHI","H",0.317463859753527,0.110208544872296
"3066",249,"KONCH","GEN",81031,42353,2003,7,1,"M","SSP",13700,"UPENDRA NATH VERMA","H",0.522676506522195,0.0472929898708474
"3073",250,"GAYA","GEN",74288,41728,5281,12,1,"M","BJS",13746,"GOPAL MISHRA","H",0.561705793667887,0.126557707055215
"3085",251,"GAYA MUFASSIL","GEN",87549,45052,213,9,1,"M","SSP",11534,"RAMCHANDRA YADAV","H",0.514591828575997,0.0047278700168694
"3094",252,"ATRI","GEN",97470,58706,4840,7,1,"M","IND",19707,"KISHORI PRASAD","H",0.602298143018365,0.0824447245596702
"3101",253,"HISUA","GEN",91197,58505,24687,3,1,"M","INC",38607,"SHATRUGHAN SHARAN SINGH","",0.641523295722447,0.421963934706435
"3104",254,"NAWADA","GEN",102385,56854,3160,6,1,"M","INC",18124,"RAMSWAROOP PRASAD YADAV","H",0.555296185964741,0.0555809617617054
"3110",255,"RAJAULI","SC",97951,36352,146,4,1,"F","INC",11585,"SHANTI DEVI","H",0.371124337679044,0.00401628521126761
"3114",256,"WARSALIGANJ","GEN",95455,47162,6711,4,1,"M","CPI",20006,"DEO NANDAN PRASAD","H",0.494075742496464,0.142296764344175
"3118",257,"GOBINDPUR","GEN",95813,49894,3909,7,1,"M","INC",15196,"AMRIT PRASAD","H",0.520743531671068,0.0783460937186836
"3125",258,"KODARMA","GEN",80640,45899,15933,5,1,"M","SSP",23408,"BISHWANATH MODI","H",0.569184027777778,0.347131745789669
"3130",259,"DHANWAR","GEN",84223,29701,7669,5,1,"M","INC",12915,"PUNIT RAI","H",0.352647139142514,0.258206794384027
"3135",260,"GAWAN","SC",71910,23936,3100,5,1,"M","INC",8665,"GOPAL RAVIDAS","H",0.332860520094563,0.129512032085562
"3140",261,"JAMUA","GEN",88210,36384,11784,4,1,"M","INC",18989,"SADANAND PRASAD","",0.412470241469221,0.323878627968338
"3144",262,"GIRIDIH","GEN",82477,45898,2418,5,1,"M","INC",15781,"RAGHUNANDAN RAM","H",0.556494537871164,0.0526820340755588
"3149",263,"DUMRI","GEN",74616,28868,5030,5,1,"M","IND",12150,"KAILASHPATI SINGH","H",0.386887530824488,0.174241374532354
"3154",264,"BERMO","GEN",86821,47860,1113,5,1,"M","INC",16639,"BINDESHWARI DUBEY","H",0.551249121756257,0.023255328040117
"3159",265,"BAGODAR","GEN",79293,24288,5093,4,1,"M","JKD",11635,"BASANT NARAIN SINGH","H",0.306306988006508,0.209692028985507
"3163",266,"BARHI","GEN",81489,33380,12817,4,1,"M","JKD",18626,"INDRA JITENDRA NARAIN SINGH","H",0.409625839070304,0.383972438585980
"3167",267,"HAZARIBAGH","GEN",84271,46050,6258,6,1,"M","JKD",21327,"RAGHUNANDAN PRASAD","H",0.546451329638903,0.135895765472313
"3173",268,"CHAUPARAN","GEN",78513,31624,7366,5,1,"M","IND",16159,"NIRANJAN PRASAD SINGH","H",0.402786799638276,0.232924361244624
"3178",269,"CHATRA","GEN",75142,30209,1411,7,1,"M","IND",8190,"KESHAV PRASAD SINGH","H",0.402025498389715,0.0467079347214406
"3185",270,"BARKAGAON","SC",84739,27122,5301,2,1,"M","BJS",14992,"MAHESH RAM","H",0.320065141198268,0.19545018803923
"3187",271,"RAMGARH_2","GEN",86519,37908,1315,8,1,"M","JKD",9037,"T.P. BUXI","H",0.438146534287266,0.0346892476522106
"3195",272,"MANDU","GEN",82089,37382,2733,7,1,"M","JKD",15636,"BALWANT NATH SINGH","H",0.455383790763683,0.0731100529666684
"3202",273,"JARIDIH","GEN",80691,26956,407,11,1,"F","IND",4537,"SHASHANK MANJARI","H",0.334064517728123,0.0150986793292773
"3213",274,"CHANDANKIYARI","SC",86781,23366,3245,6,1,"M","IND",8773,"SHASHIBHUSHAN BAURI","H",0.26925248614328,0.13887700077035
"3219",275,"TOPCHANCHI","GEN",85710,44942,11914,5,1,"M","IND",23608,"PURNENDRA NARAYAN SINGH","H",0.524349550810874,0.265097236438076
"3224",276,"BAGHMARA","GEN",89390,33059,2149,10,1,"M","JKD",10537,"MADAN MOHAN SINGH","H",0.369828839914979,0.0650049910765601
"3234",277,"DHANBAD","GEN",71531,32815,944,5,1,"M","INC",11042,"RAMDHANI SINGH","H",0.458752149417735,0.028767332012799
"3239",278,"TUNDI","GEN",76282,27805,8640,8,1,"M","JKD",12597,"GOKHULESHWAR MISHRA","H",0.36450276605228,0.310735479230354
"3247",279,"NIRSA","GEN",72134,27847,72,6,1,"M","INC",8529,"RAM NARAIN SHARMA","",0.386045415476752,0.00258555679247316
