"","AC_no","AC_name","AC_type","Electors","Voters","Margin","N_cand","Position","Sex1","Party1","Votes1","Cand1","RELIGION","Turnout","Margin_percent"
"8715",123,"ALAMNAGAR","GEN",103529,66612,4628,6,1,"M","JNP",30101,"BIRENDRA KUMAR SINGH","H",0.64341392266901,0.0694769711163154
"8721",124,"RUPAULI","GEN",97389,50050,1244,10,1,"M","JNP",13560,"SHALIGRAM SINGH TOMAR","H",0.513918409676657,0.0248551448551449
"8731",125,"DHAMDAHA","GEN",109137,61276,19784,6,1,"M","JNP",38109,"SURAJ NARAIN SINGH YADAV","H",0.561459450049021,0.322867027873882
"8737",126,"BANMANKHI","SC",107825,48430,10675,9,1,"M","JNP",27174,"BALBODH PASWAN","H",0.449153721307674,0.220421226512492
"8746",127,"RANIGANJ","SC",102565,47812,7390,9,1,"M","JNP",22345,"ADHIK LAL PASWAN","H",0.466162921074441,0.154563707855768
"8755",128,"NARPATGANJ","GEN",109171,58033,7373,11,1,"M","JNP",20994,"JANARDAN YADAV","H",0.531578899158201,0.127048403494563
"8766",129,"FORBESGANJ","GEN",100551,58244,5013,6,1,"M","INC",27950,"SARYU MISHRA","H",0.579248341637577,0.0860689513082893
"8772",130,"ARARIA","GEN",90484,55441,4938,13,1,"M","INC",13901,"SHRIDEV JHA","H",0.612716060297953,0.0890676575097852
"8785",131,"SIKTI","GEN",114136,68520,9719,14,1,"M","IND",20323,"MOHAMMAD AZIMUDDIN","M",0.600336440737366,0.141841798015178
"8799",132,"JOKIHAT","GEN",92308,54831,3170,8,1,"M","JNP",25544,"TASLIMUDDIN","M",0.594000519998267,0.0578140103226277
"8807",133,"BAHADURGANJ","GEN",91500,41915,1187,5,1,"M","JNP",16802,"ISLAMUDDIN BAGI","M",0.458087431693989,0.0283192174639151
"8812",134,"THAKURGANJ","GEN",105255,50172,1330,3,1,"M","JNP",24273,"MOHAMMAD SULEMAN","M",0.476670941998005,0.0265088096946504
"8815",135,"KISHANGANJ_2","GEN",103493,53210,11313,6,1,"M","INC",24029,"RAFIQUI ALAM","H",0.514141053018079,0.212610411576771
"8821",136,"AMOUR","GEN",93055,51764,1903,14,1,"M","JNP",12664,"CHANDRA SHEKHAR JHA","H",0.55627317178013,0.0367630013136543
"8835",137,"BAISI","GEN",85632,45201,3082,7,1,"M","INC",13148,"HASIBUR RAHMAN","M",0.527851737668161,0.0681843322050397
"8842",138,"KASBA","GEN",103578,49798,255,6,1,"M","INC",15949,"JAI NARAIN MEHTA","H",0.480777771341405,0.00512068757781437
"8848",139,"PURNIA","GEN",106808,47010,3567,5,1,"M","JNP",18180,"DEONATH RAI","H",0.440135570369261,0.075877472878111
"8853",140,"KORHA","SC",91900,38756,10916,4,1,"M","JNP",23973,"SITARAM DAS","H",0.421719260065288,0.281659613995252
"8857",141,"BARARI","GEN",90998,43450,5326,15,1,"M","JNP",16165,"BASUDEO PRASAD SINGH","H",0.47748302160487,0.122577675489068
"8872",142,"KATIHAR","GEN",100616,44858,20904,10,1,"M","JNP",27588,"JAGBANDHU ADHIKARI","H",0.445833664625904,0.466003834321637
"8882",143,"KADWA","GEN",89337,48671,7733,12,1,"M","IND",14733,"KHWAZA SAHID HUSSAIN","M",0.544802265578652,0.158883113147459
"8894",144,"BARSOI","GEN",88150,34637,14470,6,1,"M","IND",21455,"ABUNAYEM CHAND","M",0.392932501418037,0.417761353465947
"8900",145,"PRANPUR","GEN",81997,43404,12028,9,1,"M","JNP",20011,"MAHENDRA NARAIN YADAV","H",0.529336439138017,0.277117316376371
"8909",146,"MANIHARI","GEN",77726,32376,12423,12,1,"M","JNP",17788,"RAM SIPAHI YADAV","H",0.416540153873865,0.383710155670867
"8921",147,"RAJMAHAL","GEN",103986,51381,5167,14,1,"M","IND",15125,"DHRUB BHAGAT","H",0.49411459234897,0.100562464724314
"8935",148,"BORIO","ST",100104,27329,17031,4,1,"M","JNP",21547,"BENZAMIN MURMU","H",0.273006073683369,0.623184163342969
"8939",149,"BARHAIT","ST",91847,20974,8116,5,1,"M","JNP",12368,"PARMESHWAR HEMBROM","H",0.228358030202402,0.386955277963193
"8944",150,"LITIPARA","ST",86058,19080,149,5,1,"M","IND",5665,"SIMON MARANDI","H",0.221710939134072,0.00780922431865828
"8949",151,"PAKAUR","GEN",88716,37501,5333,10,1,"M","INC",12776,"HAZI MOHAMMAD AINUL HAQUE","M",0.422708417872763,0.142209541078905
"8959",152,"MAHESHPUR","ST",91201,25669,2731,5,1,"M","JNP",10857,"BISHWANATH MURMU","H",0.281455247201237,0.106392925318478
"8964",153,"SIKARIPARA","ST",96586,29046,8578,7,1,"M","JNP",12831,"BABU LAL KISHU","H",0.300726813409811,0.295324657439923
"8971",154,"NALA","GEN",102241,33817,11280,5,1,"M","CPI",18345,"BISHESHWAR KHAN","M",0.330757719505873,0.33356004376497
"8976",155,"JAMTARA","GEN",91900,38737,3210,6,1,"M","INC",13156,"DURGA PRASAD SINGH","H",0.421512513601741,0.0828665100549862
"8982",156,"SARATH","GEN",102885,51689,5647,8,1,"M","JNP",18256,"CHANDRA MAULESHWAR SINGH","H",0.502395878893911,0.109249550194432
"8990",157,"MADHUPUR","GEN",108917,51595,4380,6,1,"M","JNP",23836,"AJIT KUMAR BANERJEE","H",0.473709338303479,0.0848919468940789
"8996",158,"DEOGHAR","SC",114262,39761,13940,5,1,"F","JNP",25225,"VEENA RANI","H",0.34798095604838,0.350594803953623
"9001",159,"JARMUNDI","GEN",89692,36953,1047,11,1,"M","IND",9275,"DEEPNATH RAI","H",0.411998840476297,0.0283332882309961
"9012",160,"DUMKA","ST",94974,26344,4857,6,1,"M","JNP",10557,"MAHADEO MARANDI","H",0.277381178006612,0.184368357121166
"9018",161,"JAMA","ST",91283,19236,866,6,1,"M","INC",7965,"MADAN BESRA","H",0.210729270510391,0.0450197546267415
"9024",162,"POREYAHAT","GEN",110750,36424,3922,12,1,"M","JNP",8821,"KAMALA KANT PRASAD SINHA","H",0.328884875846501,0.107676257412695
"9036",163,"GODDA","GEN",111381,53373,5234,9,1,"M","JNP",22654,"LAKSHMAN MAHTO","H",0.479193040105584,0.0980645644801679
"9045",164,"MAHAGAMA","GEN",112234,53202,3451,7,1,"M","JNP",25707,"MOHAMMAD SAYEED","M",0.474027478304257,0.0648659824818616
"9052",165,"PIRPAINTI","GEN",112883,64001,6491,7,1,"M","CPI",32759,"AMBIKA PRASAD","H",0.566967568190073,0.101420290307964
"9059",166,"COLGONG","GEN",121114,62209,3898,9,1,"M","INC",25612,"SADANAND SINGH","H",0.513640041613686,0.062659743766979
"9068",167,"NATHNAGAR","GEN",109002,53134,7399,8,1,"F","JNP",21138,"SUDHA SRIVASTAVA","H",0.487458945707418,0.139251703240863
"9076",168,"BHAGALPUR","GEN",108849,46294,20247,11,1,"M","JNP",30188,"VIJAY KUMAR MITRA","H",0.425304780016353,0.437356892901888
"9087",169,"GOPALPUR","GEN",103845,65374,3214,9,1,"M","CPI",19860,"MANIRAM SINGH","H",0.629534402234099,0.0491632759200906
"9096",170,"BIHPUR","GEN",107959,55395,3979,10,1,"M","CPI",22006,"SITA RAM SINGH AZAD","H",0.513111458979798,0.0718295875078978
"9106",171,"SULTANGANJ","GEN",119882,65412,12435,10,1,"M","JNP",31480,"JAGESHWAR MANDAL","H",0.545636542600224,0.190102733443405
"9116",172,"AMARPUR","GEN",115500,60930,24462,5,1,"M","JNP",40647,"JANARDAN YADAV","H",0.527532467532468,0.401477104874446
"9121",173,"DHURAIYA","SC",106046,49307,9553,11,1,"M","CPI",23788,"NARESH DAS","H",0.464958602870452,0.193745309996552
"9132",174,"BANKA","GEN",97838,47427,7017,6,1,"M","JNP",20552,"SIDHESHWAR PRASAD SINGH","H",0.484750301518837,0.147953697261054
"9138",175,"BELHAR","GEN",96406,41708,9894,8,1,"M","JNP",18079,"CHATURABHUJ PRASAD SINGH","H",0.432628674563824,0.237220677088328
"9146",176,"KATORIA","GEN",109114,40381,987,10,1,"M","JNP",12431,"GUNESHWAR PRASAD SINGH","H",0.370080832890372,0.024442188157797
"9156",177,"CHAKAI","GEN",104721,48039,95,6,1,"M","IND",13197,"FALGUNI PRASAD YADAV","H",0.45873320537428,0.00197755989924853
"9162",178,"JHAJHA","GEN",91400,43449,24390,5,1,"M","JNP",32057,"SHIV NANDAN JHA","H",0.475371991247265,0.561347787060692
"9167",179,"TARAPUR","GEN",102093,65427,2455,18,1,"F","JNP",19195,"KAUSHALYA DEVI","H",0.64085686579883,0.0375227352622006
"9185",180,"KHARAGPUR","GEN",113745,66148,26002,10,1,"M","JNP",37741,"SHAMSHER JANG BAHADUR SINGH","H",0.581546441601829,0.393088226401403
"9195",181,"PARBATTA","GEN",114752,70524,12655,14,1,"M","IND",29386,"MOHAMMAD NAEEM AKHTAR","M",0.61457752370329,0.179442459304634
"9209",182,"CHAUTHAM","GEN",106394,64865,13328,6,1,"M","IND",37496,"JAGDAMBI MANDAL","H",0.60966783841194,0.205472905264781
"9215",183,"KHAGARIA","GEN",100809,59627,8035,9,1,"M","IND",20289,"RAMSHARAN YADAV","H",0.59148488726205,0.134754389789860
"9224",184,"ALAULI","SC",95880,47110,3607,6,1,"M","JNP",22312,"PASHUPATI KUMAR","H",0.491343345848978,0.0765654850350244
"9230",185,"MONGHYR","GEN",131792,79805,41441,14,1,"M","JNP",49222,"SYED JABIR HUSSAIN","M",0.605537513657885,0.519278240711735
"9244",186,"JAMALPUR","GEN",117433,65843,27118,11,1,"M","JNP",41226,"SURESH KUMAR SINGH","H",0.560685667572148,0.411858511914706
