"","AC_no","AC_name","AC_type","Electors","Voters","Margin","N_cand","Position","Sex1","Party1","Votes1","Cand1","RELIGION","Turnout","Margin_percent"
"14102",35,"MANJHI","GEN",134695,71619,6431,19,1,"M","IND",20583,"BUDHAN PRASAD YADAV","H",0.531712387245258,0.0897946075762018
"14121",36,"BANIAPUR","GEN",125898,63832,2750,18,1,"F","INC",19781,"UMA PANDEY","H",0.507013614195619,0.0430818398295526
"14139",37,"MASRAKH","GEN",133233,61804,4178,11,1,"M","IND",20996,"PRABHU NATH SINGH","H",0.463879068999422,0.0676008025370526
"14150",38,"TARAIYA","GEN",117540,67127,873,9,1,"M","BJP",19827,"RAM DAS RAI","H",0.571099200272248,0.0130051991002130
"14159",39,"MARHAURA","GEN",131241,80497,30100,12,1,"M","INC",45930,"BHISHMA PRASAD YADAV","H",0.613352534649995,0.373926978645167
"14171",40,"JALALPUR","GEN",143962,72448,2504,15,1,"M","INC",25448,"SUDHIR KUMAR SINGH","H",0.50324391158778,0.0345627208480565
"14186",41,"CHAPRA","GEN",154418,92038,10285,9,1,"M","IND",46438,"JANAK YADAV","H",0.596031550725952,0.111747321758404
"14195",42,"GARKHA","SC",122040,59993,1146,7,1,"M","INC",16397,"RAGHUNANDAN MANJHI","H",0.49158472631924,0.0191022285933359
"14202",43,"PARSA","GEN",131913,83324,11574,5,1,"M","INC",43756,"CHANDRIKA RAI","H",0.631658744778756,0.138903557198406
"14207",44,"SONEPUR","GEN",132867,76883,16219,19,1,"M","LKD",34401,"LALOO PRASAD","H",0.57864631548842,0.210956908549354
"14226",45,"HAJIPUR","GEN",146021,87660,18197,18,1,"M","LKD",39592,"MOTI LAL SINHA KANAN","H",0.600324610843646,0.207586128222679
"14244",46,"RAGHOPUR_1","GEN",143185,96096,4846,23,1,"M","LKD",35389,"UDAI NARAIN RAI","H",0.67113175262772,0.0504287379287379
"14267",47,"MAHNAR","GEN",145118,98648,3792,19,1,"M","LKD",39784,"MUNSHI LAL RAI","H",0.679777835967971,0.0384397048090179
"14286",48,"JANDAHA","GEN",145672,105137,3776,21,1,"M","LKD",37842,"TULSI DAS MEHTA","H",0.721737876874073,0.0359150441804503
"14307",49,"PATEPUR","SC",127810,69773,403,9,1,"M","INC",31973,"BALESHWAR SINGH PASWAN","H",0.545911900477271,0.0057758731887693
"14316",50,"MAHUA","SC",131616,79222,15447,10,1,"M","LKD",42789,"DASAI CHAUDHARY","H",0.601917699975687,0.194983716644366
"14326",51,"LALGANJ","GEN",130259,89798,2234,19,1,"M","INC",31541,"BHARAT PRASAD SINGH","H",0.689380388303303,0.0248780596449810
"14345",52,"VAISHALI","GEN",136155,84731,34293,16,1,"M","LKD",50788,"BRISHIN PATEL","H",0.622312805258712,0.404727903600807
"14361",53,"PARU","GEN",141386,115824,30635,24,1,"F","LKD",70814,"USHA SINGH","H",0.819204164485876,0.264496132062440
"14385",54,"SAHEBGANJ","GEN",140705,90553,817,13,1,"M","INC",36932,"SHIV SHARAN SINGH","H",0.643566326711915,0.00902234050776893
"14398",55,"BARURAJ","GEN",138861,102609,36084,9,1,"M","LKD",58000,"SHASHI KUMAR RAI","H",0.738933177782099,0.351665058620589
"14407",56,"KANTI","GEN",123050,67385,209,19,1,"M","SUC",17890,"NALINI RANJAN SINGH","H",0.547622917513206,0.00310158047043110
"14426",57,"KURHANI","GEN",132913,88988,9785,14,1,"M","INC",35790,"SHEONANDAN RAI","H",0.669520663892922,0.109958646109588
"14440",58,"SAKRA","SC",124368,71832,4332,14,1,"M","LKD",33232,"SHIVNANDAN PASWAN","H",0.5775762253956,0.0603073838957568
"14454",59,"MUZAFFARPUR","GEN",152155,105009,70298,17,1,"M","INC",83495,"RAGHUNATH PANDEY","H",0.690144918011239,0.669447380700702
"14471",60,"BOCHAHA","SC",131840,64596,2307,10,1,"M","LKD",20303,"RAMAI RAM","H",0.489957524271845,0.0357142857142857
"14481",61,"GAIGHATTI","GEN",138200,88487,3538,11,1,"M","INC",31399,"VIRENDRA KUMAR SINGH","H",0.640282199710564,0.0399832743792874
"14492",62,"AURAI","GEN",134320,90045,13780,8,1,"M","JNP",47925,"GANESH PD. YADAV","H",0.670376712328767,0.153034593814204
"14500",63,"MINAPUR","GEN",130548,90956,3820,9,1,"M","LKD",25307,"HIND KESHARI YADAV","H",0.696724576401017,0.0419983288623070
"14509",64,"RUNISAIDPUR","GEN",164277,90975,2649,9,1,"M","JNP",35060,"NAWAL KISHORE SHAHI","H",0.553790244526014,0.0291178895300907
"14518",65,"BELSAND","GEN",126072,65149,1181,8,1,"M","LKD",25060,"RAGHUBANSH PD. SINGH","H",0.516760263976141,0.0181276765568159
"14526",66,"SHEOHAR","GEN",149340,94722,22798,9,1,"M","JNP",57208,"RAGHUNATH JHA","H",0.634270791482523,0.240683262600030
"14535",67,"SITAMARHI","GEN",161602,77697,4992,18,1,"M","INC",19254,"KHALIL ANSARI","M",0.480792316926771,0.0642495849260589
"14553",68,"BATHNAHA","GEN",154607,94327,17580,14,1,"M","INC",40761,"RAM NIWAS","H",0.610108209848196,0.186372936698930
"14567",69,"MAJORGANJ","SC",128119,63599,11527,9,1,"M","INC",27972,"RAM VRIKSH RAM","H",0.496405685339411,0.181244988128744
"14576",70,"SONBARSA","GEN",139367,90547,24947,10,1,"M","LKD",52082,"KAPOORI THAKUR","H",0.649701866295464,0.275514373750649
"14586",71,"SURSAND","GEN",140764,76543,2327,13,1,"M","IND",30805,"RAVINDRA PRASAD SAHI","H",0.543768293029468,0.0304012123904211
"14599",72,"PUPRI","GEN",153124,85900,20376,11,1,"M","INC",43204,"RAM BRIKSH CHAUDHARY","H",0.560983255400852,0.237206053550640
"14610",73,"BENIPATTI","GEN",137591,81245,11336,10,1,"M","INC",32277,"YUGESHWAR JHA","H",0.590481935591717,0.139528586374546
"14620",74,"BISFI","GEN",150195,89132,23314,15,1,"M","INC",48047,"SAKEEL AHMAD","M",0.593441858916742,0.261567113943365
"14635",75,"HARLAKHI","GEN",135063,79264,15166,11,1,"M","INC",40457,"MITHILESH KUMAR PANDEY","H",0.586866869534958,0.19133528461849
"14646",76,"KHAJAULI","SC",141505,66060,13099,10,1,"M","INC",34066,"BILAT PASWAN VIHANGAM","H",0.466838627610332,0.198289433848017
"14656",77,"BABUBARHI","GEN",128592,69711,1678,20,1,"M","INC",22102,"GUNA NAND JHA","H",0.542109929078014,0.0240708066158856
"14676",78,"MADHUBANI","GEN",155130,68794,5791,15,1,"F","INC",22467,"PADMA CHAUBEY","H",0.443460323599562,0.0841788528069308
"14691",79,"PANDAUL","GEN",144989,66262,15280,19,1,"M","INC",29669,"KUMUD RANJAN JHA","H",0.457013980370925,0.230599740424376
"14710",80,"JHANJHARPUR","GEN",127508,78984,55928,12,1,"M","INC",63315,"JAGANNATH MISHRA","H",0.619443485898924,0.70809277828421
"14722",81,"PHULPARAS","GEN",134376,65158,5384,21,1,"F","INC",19802,"HEMLATA YADAV","H",0.48489313567899,0.0826299149759047
"14743",82,"LAUKAHA","GEN",125528,70848,7695,11,1,"M","INC",27279,"ABDUL HAI PAYAMI","M",0.56439997450768,0.108612804878049
"14754",83,"MADHEPUR","GEN",124469,75286,12438,7,1,"M","INC",40554,"HARKHU JHA","H",0.604857434381252,0.165209999203039
"14761",84,"MANIGACHHI","GEN",122239,86669,42509,11,1,"M","INC",61030,"MADAN MOHAN JHA","H",0.709012671896858,0.490475256435404
"14772",85,"BAHERA","GEN",129788,74721,1725,18,1,"M","IND",20695,"MAHENDRA JHA AZAD","H",0.575715782660955,0.0230858794716345
"14790",86,"GHANSHYAMPUR","GEN",151046,94230,9998,13,1,"M","LKD",38136,"MAHABIR PRASAD","H",0.623849688174463,0.106102090629311
"14803",87,"BAHERI","GEN",145812,98221,19797,16,1,"M","INC",37655,"PERMANAND THAKUR","",0.673613968671989,0.20155567546655
"14819",88,"DARBHANGA RURAL","SC",120315,60148,13226,11,1,"M","INC",28188,"RAMCHANDRA PASWAN","H",0.499921040601754,0.21989093569196
"14830",89,"DARBHANGA","GEN",136233,70372,8156,22,1,"M","INC",21863,"ASFAK ANSARI","M",0.516556194167346,0.115898368669357
"14852",90,"KEOTI","GEN",150516,89478,8526,17,1,"M","INC",28158,"KLIM AHMAD","M",0.594475005979431,0.0952859920874405
"14869",91,"JALE","GEN",134914,87636,21387,14,1,"M","INC",40385,"LOKESH NATH JHA","H",0.649569355293001,0.244043543749144
"14883",92,"HAYAGHAT","GEN",116075,64384,3022,22,1,"M","IND",13539,"UMADHAR PRASAD SINGH","H",0.554675856127504,0.0469371272365805
"14905",93,"KALYANPUR","GEN",144555,81175,6747,19,1,"M","LKD",30570,"BASISTHA NARAIN SINGH","H",0.561550966760057,0.0831167231290422
"14924",94,"WARISNAGAR","SC",124774,73848,3692,8,1,"M","IND",30124,"RAMSEVAK HAZARI","H",0.59185407216247,0.0499945834687466
"14932",95,"SAMASTIPUR","GEN",154748,88700,8100,16,1,"M","LKD",32844,"ASHOK SINGH","H",0.573189960451831,0.0913190529875987
"14948",96,"SARAIRANJAN","GEN",150141,95901,9188,15,1,"M","INC",29428,"RAMASHRAY ISHWAR","H",0.638739584790297,0.0958071344407253
"14963",97,"MOHIUDDINNAGAR","GEN",158211,117293,50705,14,1,"M","INC",69688,"ANUGRAH NARAIN SINGH","H",0.741370701152259,0.432293487249878
"14977",98,"DALSINGHSARAI","GEN",150307,88020,14287,16,1,"M","INC",36516,"VIJAY KUMAR CHOUDHARY","H",0.58560146899346,0.16231538286753
"14993",99,"BIBHUTPUR","GEN",159769,112292,1587,6,1,"M","INC",53931,"CHANDRA VALI THAKUR","H",0.702839724852756,0.0141327966373384
"14999",100,"ROSERA","SC",137225,95024,10395,12,1,"M","LKD",39001,"BHOLA MANDAR","H",0.692468573510658,0.109393416400067
"15011",101,"SINGHIA","GEN",131079,83073,35339,4,1,"M","INC",57756,"ASHOK KUMAR","H",0.633762845307029,0.425396940040687
"15015",102,"HASANPUR","GEN",124026,75510,6684,11,1,"M","INC",27518,"RAJENDRA PRASAD YADAV","H",0.608823956267234,0.088518077075884
"15026",103,"BALIA","GEN",140766,58856,3860,9,1,"M","INC",22747,"SAMSU ZEHA","M",0.418112328261086,0.0655837977436455
"15035",104,"MATIHANI","GEN",130905,70441,2727,9,1,"M","INC",33269,"PRAMOD KUMAR SHARMA","H",0.5381077880906,0.038713249386011
"15044",105,"BEGUSARAI","GEN",133056,73133,9385,9,1,"M","INC",32939,"BHOLA SINGH","H",0.549640752765753,0.128327841056705
"15053",106,"BARAUNI","GEN",151526,79716,4567,12,1,"F","CPI",38588,"SHAKUNTALA SINHA","H",0.526087932104061,0.0572908826333484
"15065",107,"BACHHWARA","GEN",136044,77281,4472,12,1,"M","CPI",32044,"AYODHYA PRASAD SINGH","H",0.568058863308930,0.0578667460307191
"15077",108,"CHERIA BARIARPUR","GEN",129986,72606,13045,9,1,"M","INC",29925,"HARIHAR MAHTO","H",0.558567845768006,0.17966834696857
"15086",109,"BAKHRI","SC",118038,60946,3148,9,1,"M","CPI",25289,"RAM VINOD PASWAN","H",0.516325251190295,0.0516522823483083
"15095",110,"RAGHOPUR_2","GEN",151143,99229,41152,9,1,"M","INC",57599,"AMARENDRA MISHRA","H",0.656523954136149,0.41471747170686
"15104",111,"KISHUNPUR","GEN",145429,97703,8897,12,1,"M","INC",37846,"VISHWANATH GURMITA","H",0.671826114461352,0.0910616869492237
"15116",112,"SUPAUL","GEN",155774,108238,11800,17,1,"M","INC",53112,"PRAMOD KUMAR SINGH","H",0.694839960455532,0.109019013655093
"15133",113,"TRIBENIGANJ","GEN",128560,102304,26410,10,1,"M","LKD",60594,"ANUP LAL YADAV","H",0.79576851275669,0.258152173913043
"15143",114,"CHHATAPUR","SC",125924,82236,7453,6,1,"M","INC",39723,"KUMBH NR. SARDAR","H",0.653060576220577,0.0906294080451384
"15149",115,"KUMARKHAND","SC",137983,74027,977,9,1,"M","LKD",29218,"NAWAL KISHORE BHARTI","H",0.536493626026395,0.0131978872573520
"15158",116,"SINGHESHWAR","GEN",141086,89867,851,17,1,"M","LKD",28672,"RAMENDRA KUMAR YADAV RAVI","H",0.636966105779454,0.00946954944529138
"15175",117,"SAHARSA","GEN",152301,87801,8182,17,1,"M","INC",36930,"SATISH CHANDRA JHA","H",0.576496543029921,0.0931880046924295
"15192",118,"MAHISHI","GEN",155670,111786,55031,18,1,"M","INC",69281,"LAHTAN CHOUDHARY","H",0.718095972248988,0.492288837600415
"15210",119,"SIMRI BAKHTIARPUR","GEN",154383,131702,1676,8,1,"M","INC",63117,"CHOUDHARY MOHAMMAD SALAHIDDIN","M",0.85308615585913,0.0127256989263641
"15218",120,"MADHEPURA","GEN",151213,94053,395,17,1,"M","INC",36822,"BHOLI PRASAD MANDAL","H",0.621990172802603,0.00419975970995077
"15235",121,"SONABARSA","GEN",152663,104781,40352,8,1,"M","LKD",56372,"SURYA NARAYAN YADAV","H",0.68635491245423,0.385107987135072
"15243",122,"KISHANGANJ_1","GEN",126141,80347,16761,14,1,"M","LKD",33456,"RAJNANDAN PRASAD","H",0.636961812574817,0.208607664256288
"15257",123,"ALAMNAGAR","GEN",133962,83545,721,4,1,"M","LKD",33708,"BIRENDRA KU. SINGH","H",0.623647004374375,0.00863007959782153
"15261",124,"RUPAULI","GEN",120719,77323,2311,16,1,"M","INC",31423,"DINESH KUMAR SINGH","H",0.640520547718255,0.0298876142932892
"15277",125,"DHAMDAHA","GEN",135391,89044,28645,13,1,"M","INC",54517,"AMAR NATH TIWARI","H",0.657680348029042,0.32169489241274
"15290",126,"BANMANKHI","SC",140570,68894,17891,12,1,"M","INC",32668,"RASIK LAL RISHIDEO","H",0.490104574233478,0.259688797282782
"15302",127,"RANIGANJ","SC",137406,71110,45998,6,1,"M","INC",54758,"YAMUNA PD. RAM","H",0.517517430097667,0.646856982140346
"15308",128,"NARPATGANJ","GEN",141621,72524,8731,12,1,"M","INC",22926,"INDRA NAND YADAV","H",0.512099194328525,0.120387733715735
"15320",129,"FORBESGANJ","GEN",136974,77372,13441,14,1,"M","INC",30880,"SARYU MISHRA","H",0.564866324995985,0.173719174895311
"15334",130,"ARARIA","GEN",122486,75583,1099,6,1,"M","INC",32918,"HALIMUDDIN AHMED","M",0.61707460444459,0.0145403066827197
"15340",131,"SIKTI","GEN",150137,92427,7486,5,1,"M","INC",42775,"RAMESHWAR YADAV","H",0.615617735801302,0.0809936490419466
"15345",132,"JOKIHAT","GEN",120709,78939,15763,7,1,"M","JNP",44046,"TASLIMUDDIN","M",0.65396117936525,0.199685833365003
"15352",133,"BAHADURGANJ","GEN",121606,59140,22062,9,1,"M","INC",31474,"NAJMUDIN","M",0.486324687926583,0.373047007101792
"15361",134,"THAKURGANJ","GEN",148872,81491,14213,8,1,"M","INC",44882,"MOHAMAD HUSEN AZAD","M",0.547389703906712,0.174411898246432
"15369",135,"KISHANGANJ_2","GEN",141352,77368,11026,16,1,"M","LKD",37287,"MD. MUSTAQUE","M",0.547342803780633,0.142513700754834
"15385",136,"AMOUR","GEN",120235,79465,2178,16,1,"M","IND",13740,"JALIL","M",0.660914043331809,0.0274082929591644
"15401",137,"BAISI","GEN",114360,66994,1590,14,1,"M","LKD",14381,"ABDUS SUBHAN","M",0.585816719132564,0.023733468668836
"15415",138,"KASBA","GEN",139671,83265,2365,16,1,"M","INC",24083,"SYED GULAM HUSSAIN","M",0.596150954743648,0.0284032906983727
"15431",139,"PURNIA","GEN",127404,73621,9074,18,1,"M","CPM",34790,"AJIT CHANDRAS","H",0.57785469843961,0.123252876217384
"15449",140,"KORHA","SC",112989,49341,13686,10,1,"M","INC",22341,"VISHWA NATH RISHI","H",0.436688527201763,0.277375813218216
"15459",141,"BARARI","GEN",111217,66426,2904,15,1,"M","LKD",16527,"MANSOOR ALAM","M",0.597264806639273,0.0437178213350194
"15474",142,"KATIHAR","GEN",139064,69688,15370,18,1,"M","INC",35419,"SATYA NARAYAN PRASAD","H",0.501121785652649,0.220554471358053
"15492",143,"KADWA","GEN",112540,66386,26288,11,1,"M","INC",33362,"USMAN GHANI","M",0.589888039808068,0.39598710571506
"15503",144,"BARSOI","GEN",118401,69657,17501,10,1,"F","INC",31690,"BYULA DOJA","M",0.588314287886082,0.251245388116054
"15513",145,"PRANPUR","GEN",105468,60454,24841,14,1,"M","INC",34891,"MANGAN INSAN","H",0.573197557553002,0.410907466834287
"15527",146,"MANIHARI","GEN",99707,60648,24989,11,1,"M","INC",33029,"MD. MOBARAK HUSSAIN","M",0.608262208270232,0.412033372905949
"15538",147,"RAJMAHAL","GEN",132520,72407,397,15,1,"M","BJP",29727,"DHRUVA BHAGAT","H",0.546385451252641,0.00548289530017816
"15553",148,"BORIO","ST",125059,51260,10473,12,1,"M","INC",22899,"JON HEMBROM","H",0.409886533556162,0.204311353882169
"15565",149,"BARHAIT","ST",109349,64700,18300,7,1,"M","INC",37753,"THOMAS HANSDA","H",0.591683508765512,0.282843894899536
"15572",150,"LITIPARA","ST",100813,49995,17814,5,1,"M","JMM",32591,"SIMON MARANDI","H",0.495918185154692,0.356315631563156
"15577",151,"PAKAUR","GEN",118731,69493,12249,6,1,"M","INC",30278,"HAZI MUHAMMAD AINUL HAQUE","M",0.585297858183625,0.176262357359734
"15583",152,"MAHESHPUR","ST",109599,46316,3025,6,1,"M","JMM",20217,"DEBIDHAN BASERA","H",0.42259509667059,0.0653122031263494
"15589",153,"SIKARIPARA","ST",119382,41010,5214,9,1,"M","JMM",14692,"DAVID MURMU","H",0.343519123485953,0.127139722019020
"15598",154,"NALA","GEN",124364,63016,6665,7,1,"M","CPI",30970,"BISHESHWAR KHAN","M",0.506706120742337,0.105766789386822
"15605",155,"JAMTARA","GEN",113980,62510,3171,8,1,"M","INC",25193,"MD. FURKAN ANSARI","M",0.548429549043692,0.0507278835386338
"15613",156,"SARATH","GEN",123305,75535,13785,6,1,"M","IND",31164,"UDAI SHANKER SINGH","H",0.612586675317303,0.182498179651817
"15619",157,"MADHUPUR","GEN",138507,71638,24656,8,1,"M","INC",41305,"KRISHNA NAND JHA","H",0.517215736388775,0.344174879254027
"15627",158,"DEOGHAR","SC",146249,44668,3667,8,1,"M","INC",16589,"BAIDYANATH DAS","H",0.305424310593577,0.082094564341363
"15635",159,"JARMUNDI","GEN",110051,53465,2445,12,1,"M","BJP",16776,"ABHAY KANT PRASAD","H",0.485820210629617,0.0457308519592257
"15647",160,"DUMKA","ST",123031,54996,1238,8,1,"M","JMM",22813,"STEPHAN MARANDI","H",0.447009290341459,0.0225107280529493
"15655",161,"JAMA","ST",109838,54016,18344,5,1,"M","JMM",34828,"SHIBU SOREN","H",0.491778801507675,0.339603080568720
"15660",162,"POREYAHAT","GEN",139737,74628,2686,12,1,"M","JMM",31055,"SURAJ MANDAL","H",0.534060413491058,0.0359918529238356
"15672",163,"GODDA","GEN",139092,83186,638,10,1,"M","JMM",33739,"SUMRIT MANDAL","H",0.598064590343082,0.00766955978169404
"15682",164,"MAHAGAMA","GEN",142139,85776,35485,13,1,"M","INC",53742,"AWADH BIHARI SINGH","H",0.603465621680186,0.413693807125536
"15695",165,"PIRPAINTI","GEN",139836,87660,4089,7,1,"M","INC",40952,"DILIP KUMAR SINHA","H",0.626877199004548,0.0466461327857632
"15702",166,"COLGONG","GEN",152104,88795,12422,13,1,"M","IND",35867,"SADA NAND SINGH","H",0.583778204386472,0.139895264372994
"15715",167,"NATHNAGAR","GEN",140866,86488,38709,16,1,"M","LKD",55104,"CHUN CHUN PRA YADAV","H",0.61397356352846,0.447564980112848
"15731",168,"BHAGALPUR","GEN",138085,85669,38759,14,1,"M","INC",51755,"SHEO CHANDRA JHA","H",0.620407719882681,0.452427365791593
"15745",169,"GOPALPUR","GEN",140443,87511,15421,14,1,"M","INC",41004,"MADAN PRASAD SINGH","H",0.623106883219527,0.176217846899247
"15759",170,"BIHPUR","GEN",128162,72224,16688,12,1,"M","INC",33137,"RAJENDRA PRASAD SHARMA","H",0.563536773770696,0.231058927780239
"15771",171,"SULTANGANJ","SC",149657,71436,9678,11,1,"M","INC",27303,"UMESH CHANDRAS DAS","H",0.477331498025485,0.135477910297329
"15782",172,"AMARPUR","GEN",137299,93270,45716,12,1,"M","INC",58877,"NEEL MOHAN SINGH","H",0.679320315515772,0.490146885386512
"15794",173,"DHURAIYA","SC",135199,78314,4213,4,1,"M","INC",35351,"RAMROOP HARIJAN","H",0.579249846522533,0.0537962560972495
"15798",174,"BANKA","GEN",129952,88051,38317,7,1,"M","INC",61743,"CHANDRA SHEKHAR SINGH","H",0.677565562669293,0.435168254761445
"15805",175,"BELHAR","GEN",118970,75805,17398,14,1,"M","INC",33506,"SIYARAM RAI","H",0.637177439690678,0.229509926785832
"15819",176,"KATORIA","GEN",135459,78734,5603,7,1,"M","ICS",30691,"SURESH PRASAD YADAV","H",0.581238603562702,0.0711636649986029
"15826",177,"CHAKAI","GEN",128857,82141,33128,8,1,"M","INC",53338,"NARENDRA SINGH","H",0.637458578113723,0.403306509538477
"15834",178,"JHAJHA","GEN",112510,69219,19892,7,1,"M","INC",42943,"SHEONANDAN PD. YADAV","H",0.615225313305484,0.287377743105217
"15841",179,"TARAPUR","GEN",126304,91759,13557,12,1,"M","IND",42338,"SHAKUNI CHOUDHARY","H",0.726493222700785,0.147745725214965
"15853",180,"KHARAGPUR","GEN",144773,93466,10720,15,1,"M","INC",28738,"RAJENDRA PD. SINGH","H",0.645603807339766,0.114694113367428
"15868",181,"PARBATTA","GEN",139437,97094,7701,13,1,"M","INC",44944,"RAM CHANDRA MISHRA","H",0.69632880799214,0.0793148907244526
"15881",182,"CHAUTHAM","GEN",134840,83523,3288,10,1,"M","INC",26025,"KAMLESHWARI SINGH","H",0.619423019875408,0.0393664020688912
"15891",183,"KHAGARIA","GEN",128725,76719,5397,17,1,"M","INC",31078,"SATDEO SINGH","H",0.595991454651389,0.070347632268408
"15908",184,"ALAULI","SC",115553,58469,21699,5,1,"M","LKD",37020,"PASHUPATI KUMAR","H",0.505992920997291,0.371119738664934
"15913",185,"MONGHYR","GEN",154262,98584,19547,17,1,"M","LKD",50272,"RAMDEO SINGH YADAV","H",0.639068597580739,0.198277610971354
"15930",186,"JAMALPUR","GEN",146058,88058,7021,15,1,"M","LKD",34987,"UPENDRA PRASAD VERMA","H",0.602897479083652,0.0797315405755298
"15945",187,"SURYAGARHA","GEN",154536,102700,26161,15,1,"M","INC",43753,"ALAKH SHARMA","H",0.664570067815913,0.254732229795521
