"","AC_no","AC_name","AC_type","Electors","Voters","Margin","N_cand","Position","Sex1","Party1","Votes1","Cand1","RELIGION","Turnout","Margin_percent"
"21475",189,"SIKANDRA","SC",163896,113109,16516,14,1,"M","CPI",61228,"PRAYAG PASWAN","H",0.690126665690438,0.146018442387432
"21489",190,"LAKHISARAI","GEN",224212,136037,32704,26,1,"M","JD",67756,"KRISHNA CHANDRA PD. SINGH","H",0.606733805505504,0.240405183883796
"21515",191,"SHEIKHPURA","GEN",175195,142665,109423,8,1,"M","INC",123750,"RAJO SINGH","H",0.814321184965324,0.766992605053797
"21523",192,"BARBIGHA","SC",150843,98410,40330,14,1,"M","INC",66438,"MAHABIR CHOUDHARY","H",0.652400177668171,0.409816075602073
"21537",193,"ASTHAWAN","GEN",163606,125882,37444,38,1,"M","IND",60031,"RAGHU NTAH PRASAD SHARMA","H",0.769421659352347,0.29745317042945
"21575",194,"BIHAR","GEN",226816,166011,1444,25,1,"M","BJP",47345,"DEN NATH PRASAD","H",0.731919264954853,0.0086982187927306
"21600",195,"RAJGIR","SC",167175,114000,8911,16,1,"M","CPI",50116,"CHANDER DEV PRASAD HIMANSHU","H",0.681920143562135,0.0781666666666667
"21616",196,"NALANDA","GEN",179165,139377,20721,21,1,"M","IND",69721,"RAM NARESH SINGH","H",0.77792537605001,0.148668718655158
"21637",197,"ISLAMPUR","GEN",188275,149581,6517,20,1,"M","CPI",68040,"KRISHNA BALLABH PRASAD","H",0.794481476563537,0.0435683676402752
"21657",198,"HILSA","GEN",175724,122545,5777,29,1,"M","IPF",29902,"KISHNADEO SINGH YADAV","H",0.697372015205663,0.0471418662532131
"21686",199,"CHANDI","GEN",151575,99685,21849,17,1,"M","JD",45121,"HARI NARAYAN SINGH","H",0.657661223816592,0.219180418317701
"21703",200,"HARNAUT","GEN",157481,101697,5279,39,1,"M","IND",19562,"BRAJ NANDAN YADAV","H",0.645773140886837,0.0519091025300648
"21742",201,"MOKAMA","GEN",185512,122807,22106,15,1,"M","JD",52455,"DILIP KUMAR SINGH","H",0.661989520893527,0.180006025715147
"21757",202,"BARH","GEN",190680,136526,5813,19,1,"M","JD",48165,"VIJAY KRISHAN SINGH","H",0.715995384938116,0.0425779704964622
"21776",203,"BAKHTIARPUR","GEN",180543,128839,239,30,1,"M","INC",30119,"RAM JAIPAL SINGH YADAV","H",0.713619470153925,0.00185502836873928
"21806",204,"FATWAH","SC",169088,112032,40162,36,1,"M","JD",58480,"PUNIT RAI","H",0.662566237698713,0.358486860896887
"21842",205,"MASAURHI","GEN",202650,138895,966,30,1,"M","IPF",31142,"YOUGESHWAR GOP","H",0.685393535652603,0.00695489398466467
"21872",206,"PATNA WEST","GEN",274909,124066,3239,47,1,"M","IND",35083,"RAM NANDAN PRASAD ALIAS RAMANAND YADAV","H",0.451298429662179,0.0261070720423001
"21919",207,"PATNA CENTRAL","GEN",204991,105169,3113,47,1,"M","BJP",31021,"SUSHIL KUMAR MODI","H",0.513042035991824,0.0295999771795871
"21966",208,"PATNA EAST","GEN",182139,96228,6165,41,1,"M","JD",27092,"MAHTAB LAL SINGH","H",0.52832177622585,0.0640665918443696
"22007",209,"DINAPUR","GEN",175844,111006,22955,19,1,"M","JD",56479,"VIJENDER RAI","H",0.63127544869316,0.206790623930238
"22026",210,"MANER","GEN",164408,99183,5131,31,1,"M","INC",26220,"SRIKANT NIRALA","H",0.603273563330252,0.0517326557978686
"22057",211,"PHULWARI","SC",184638,102593,14729,30,1,"M","INC",30766,"SANJEEV PRASAD TONI","H",0.555644016941258,0.143567299913249
"22087",212,"BIKRAM","GEN",164293,110069,5414,33,1,"M","CPI",27050,"RAM NATH YADAV","H",0.669955506321024,0.0491873279488321
"22120",213,"PALIGANJ","GEN",189186,111124,22506,22,1,"M","INC",55744,"RAM LAKHAN SINGH YADAV","H",0.58737961582781,0.202530506461250
"22142",214,"SANDESH","GEN",163557,105713,5982,19,1,"M","JD",32861,"SONADHAIR SINGH","H",0.646337362509706,0.0565871747088816
"22161",215,"BARHARA","GEN",189060,114548,18935,28,1,"M","JD",43365,"RADHVENDER PARTAP SINGH","H",0.605881730667513,0.165301882180396
"22189",216,"ARRAH","GEN",200141,103235,8779,37,1,"M","JD",38085,"VASHISTH NARAIN SINGH","H",0.515811352996138,0.0850389887150676
"22226",217,"SHAHPUR","GEN",160955,89580,455,31,1,"M","JNP(JP)",20422,"DHARAM PAL SINGH","H",0.556553073840514,0.00507925876311677
"22257",218,"BRAHMPUR","GEN",192978,109406,12190,17,1,"M","BJP",33651,"SWAMI NATH TEWARY","H",0.566935091046648,0.111419849002797
"22274",219,"BUXAR","GEN",160899,86473,1058,34,1,"F","CPM",19522,"MANJU PRAKASH","H",0.53743652850546,0.0122350329004429
"22308",220,"RAJPUR","SC",145116,75125,1971,27,1,"M","BJP",17225,"RAM NARAIN HARIJAN","H",0.517689296838391,0.0262362728785358
"22335",221,"DUMRAON","GEN",192978,93736,1162,25,1,"M","JD",32590,"BASANT SINGH","H",0.485734125133435,0.0123965178800034
"22360",222,"JAGDISHPUR","GEN",169197,96255,2650,36,1,"M","IPF",24873,"SRI BHAGWAN SINGH","H",0.568893065479884,0.0275310373487092
"22396",223,"PIRO","GEN",171968,101162,3814,31,1,"M","IPF",23964,"CHANDER DEEP SINGH","H",0.588260606624488,0.0377019038769498
"22427",224,"SAHAR","SC",162097,105879,3854,9,1,"F","INC",49642,"JYOTI","H",0.653182970690389,0.0364000415568715
"22436",225,"KARAKAT","GEN",166875,96939,5488,32,1,"M","JD",35859,"TULSI SINGH","H",0.58090786516854,0.0566129215279712
"22468",226,"BIKRAMGANJ","GEN",177449,101282,2422,39,1,"M","IPF",22433,"SURYA DEO SINGH","H",0.570766811872707,0.0239134298295847
"22507",227,"DINARA","GEN",155224,100633,4124,25,1,"M","JD",33068,"RAMDHANI SINGH","H",0.648308251301345,0.0409805928472767
"22532",228,"RAMGARH_1","GEN",147944,86763,20148,24,1,"M","JD",42829,"JAGDANAND SINGH","H",0.586458389660953,0.232218802945956
"22556",229,"MOHANIA","SC",158777,76482,23737,16,1,"M","JD",36636,"SHIWADHAR PASWAN","H",0.481694451967224,0.310360607724693
"22572",230,"BHABHUA","GEN",167634,96667,367,34,1,"M","INC",19734,"VIJAY SHANKAR PANDEY","H",0.57665509383538,0.00379653863262540
"22606",231,"CHAINPUR","GEN",142816,86309,3654,28,1,"M","BJP",19648,"LAL MUNI CHAUBE","H",0.604337049070132,0.0423362569372835
"22634",232,"SASARAM","GEN",186282,109077,18695,34,1,"M","BJP",42956,"JAWAHIR PRASAD","H",0.585547717975972,0.171392685900786
"22668",233,"CHENARI","SC",170207,89283,2496,33,1,"M","JD",33097,"JAWAHAR PASWAN","H",0.524555394313982,0.0279560498639159
"22701",234,"NOKHA","GEN",146838,92309,8052,36,1,"M","JD",33039,"JANGI SINGH CHAUDHARI","H",0.628645173592667,0.087228764259173
"22737",235,"DEHRI","GEN",171484,85931,18300,30,1,"M","JD",34030,"MD. ILYAS HUSSAIN","M",0.501102143640223,0.212961562183612
"22767",236,"NABINAGAR","GEN",163840,82498,9418,22,1,"M","INC",25647,"RAGHUBANSH PD. SINGH","H",0.50352783203125,0.114160343281049
"22789",237,"DEO","SC",152719,71792,12936,17,1,"M","BJP",34324,"SAHDEO CHAUDHARY","H",0.470092129990374,0.180187207488300
"22806",238,"AURANGABAD","GEN",170388,90062,11547,23,1,"M","INC",27134,"BRIJMOHAN SINGH","H",0.528570087095335,0.128211676400702
"22829",239,"RAFIGANJ","GEN",148236,88800,10263,16,1,"M","INC",39169,"VIJAY KUMAR SINGH","H",0.599044766453493,0.115574324324324
"22845",240,"OBRA","GEN",179495,114725,5712,14,1,"M","JD",34760,"RAM BILAS SINGH","H",0.639154293991476,0.049788624972761
"22859",241,"GOH","GEN",163429,106830,14652,20,1,"M","CPI",46027,"RAM SHARAN YADAV","H",0.653678355738578,0.137152485256950
"22879",242,"ARWAL","GEN",176360,131083,5272,29,1,"M","IND",38902,"KRISHANA NANDAN PRASAD SINGH","H",0.743269448854616,0.0402187926733444
"22908",243,"KURTHA","GEN",163415,120739,16146,30,1,"M","JD",46270,"MUNDRIKA SINGH YADAV","H",0.738848942875501,0.133726467835579
"22938",244,"MAKHDUMPUR","GEN",174213,135001,19141,23,1,"M","INC",60974,"RAM JATAN SINHA","H",0.774919208095837,0.141784134932334
"22961",245,"JAHANABAD","GEN",180395,128339,11902,31,1,"M","IND",39969,"HARI LAL PRASAD SINHA","H",0.71143324371518,0.092738762184527
"22992",246,"GHOSI","GEN",169615,146564,48840,14,1,"M","INC",85107,"JAGDISH SHARMA","H",0.86409810453085,0.333233263284299
"23006",247,"BELAGANJ","GEN",172218,137833,4502,29,1,"M","JD",55799,"SURENDER PRASAD YADAV","H",0.800340266406531,0.0326627150247038
"23035",248,"KONCH","GEN",174573,136224,36013,17,1,"M","INC",83096,"RAMASHRAYA PRASAD SINGH","H",0.780326854668248,0.264366044162556
"23052",249,"GAYA MUFASSIL","GEN",150242,127293,57251,12,1,"M","INC",81869,"AWADHESH KUMAR SINGH","H",0.847253098334687,0.449757645746428
"23064",250,"GAYA TOWN","GEN",174844,99853,4960,36,1,"M","BJP",27816,"PREM KUMAR","H",0.571097664203519,0.0496730193384275
"23100",251,"IMAMGANJ","SC",141488,90414,10200,13,1,"M","JD",33137,"UDAY NARAPAN CHOUDHARY","H",0.639022390591428,0.112814387152432
"23113",252,"GURUA","GEN",158399,120915,6022,27,1,"M","IND",36137,"RAMADHAR SINGH","H",0.763357091900833,0.0498035810279949
"23140",253,"BODH GAYA","SC",137436,100882,5238,12,1,"M","CPI",45589,"BALIK RAM","H",0.734028929829157,0.0519220475406911
"23152",254,"BARACHATTI","SC",148752,97455,14658,13,1,"M","IPF",31823,"UMESH SINGH","H",0.655150855114553,0.150407880560259
"23165",255,"FATEHPUR","SC",166038,122111,182,16,1,"M","JD",55089,"RAM NARESH PRASAD","H",0.735440079981691,0.00149044721605752
"23181",256,"ATRI","GEN",185669,156849,1792,20,1,"M","INC",48586,"RANJIT SINGH","H",0.844777534214112,0.0114250011157228
"23201",257,"NAWADA","GEN",226165,165254,14694,16,1,"M","BJP",57374,"KRISHNA PRASAD","H",0.730678929100436,0.0889176661381873
"23217",258,"RAJAULI","SC",195876,138138,4180,9,1,"M","BJP",52120,"BABOO LAO","H",0.705231881394352,0.0302595954769868
"23226",259,"GOBINDPUR","GEN",190100,130439,1855,24,1,"F","INC",36602,"GAYATRI DEVI","H",0.686159915833772,0.0142212068476453
"23250",260,"WARSALIGANJ","GEN",187220,126206,4221,17,1,"M","CPI",39893,"DEO NANDAN PRASAD","H",0.67410533062707,0.0334453195569149
"23267",261,"HISUA","GEN",170320,122351,55721,16,1,"M","INC",71992,"ADITYA SINGH","H",0.718359558478159,0.455419244632247
"23283",262,"KODARMA","GEN",174986,103757,21608,18,1,"M","JD",56313,"RAMESH PRA. YADAV","H",0.592944578423417,0.208255828522413
"23301",263,"BARHI","GEN",131168,67129,6203,38,1,"M","CPI",22414,"RAM LAKHAN SINHA","H",0.511778787509149,0.0924041770322811
"23339",264,"CHATRA","SC",167212,68442,26654,10,1,"M","BJP",38374,"MAHENDRA PRASAD SINGH BHOGTA","H",0.409312728751525,0.389439233219368
"23349",265,"SIMARIA","SC",149903,63917,11969,8,1,"M","BJP",30801,"UPENDAR NATH DAS","H",0.426389064928654,0.187258475835850
"23357",266,"BARKAGAON","GEN",199456,99391,3795,27,1,"M","CPI",27675,"RAMENDRA KUMAR","H",0.498310404299695,0.0381825316175509
"23384",267,"RAMGARH_2","GEN",162257,91160,1282,19,1,"M","JMM",26880,"ARJUN RAM","H",0.561824759486494,0.0140631856077227
"23403",268,"MANDU","GEN",193040,105070,29432,26,1,"M","JMM",41125,"TEK LAL MAHTO","H",0.544291338582677,0.280118016560388
"23429",269,"HAZARIBAGH","GEN",183525,97582,20057,22,1,"M","BJP",50546,"DEODAYAL","H",0.531709576351996,0.205539956139452
"23451",270,"BARKATHA","GEN",161146,97450,6428,11,1,"M","BJP",35303,"KHAGENDRA PRASAD","H",0.60473111340027,0.0659620318111852
"23462",271,"DHANWAR","GEN",163001,96703,19317,20,1,"M","INC",34677,"HARIHAR NARAYAN PRAVAKER","H",0.593266298979761,0.199755953796676
"23482",272,"BAGODAR","GEN",167370,88153,8299,25,1,"M","IPF",29107,"MAHERDRA PRASAD SINGH","H",0.526695345641393,0.0941431374995746
"23507",273,"JAMUA","SC",158033,85525,9673,9,1,"M","CPI",36927,"BALDEO HAZRA","H",0.541184436162067,0.113101432329728
"23516",274,"GANDEY","GEN",142358,85519,3988,11,1,"M","JMM",30238,"SALKHAN SOREN","",0.600731957459363,0.0466329119844713
"23527",275,"GIRIDIH","GEN",157221,70459,4047,14,1,"M","INC",24391,"JOYTINDRA PRASAD","H",0.44815260047958,0.0574376587802836
"23541",276,"DUMRI","GEN",143167,84710,11523,16,1,"M","JD",30718,"LAL CHAND MAHTO","H",0.591686631695852,0.136028804155354
"23557",277,"GOMIA","GEN",148989,90768,522,25,1,"M","IND",21821,"MADHAW LAL SINGH","H",0.609226184483418,0.0057509254362771
"23582",278,"BERMO","GEN",185878,110045,5297,24,1,"M","INC",37018,"RAJENDRA PD. SINGH","H",0.59202810445561,0.048134853923395
"23606",279,"BOKARO","GEN",240448,134586,4339,48,1,"M","BJP",49739,"SAMRESH SINGH","H",0.559730170348682,0.0322396088746229
"23654",280,"TUNDI","GEN",151388,81269,299,19,1,"M","JMM",23042,"VINOD BIHAR MAHATO","H",0.536825904298888,0.00367913964734401
"23673",281,"BAGHMARA","GEN",168061,86500,16255,28,1,"M","INC",30310,"OM PRAKASH LAL","H",0.514694069415272,0.187919075144509
"23701",282,"SINDRI","GEN",176545,95164,9353,25,1,"M","MCOR",31955,"ANAND MAHTO","H",0.539035373417542,0.0982829641461057
"23726",283,"NIRSA","GEN",174526,94834,1450,24,1,"M","MCOR",28741,"GURUDAS CHATTERJEE","H",0.543380355935505,0.0152898749393677
"23750",284,"DHANBAD","GEN",239371,97662,4633,40,1,"M","INC",29973,"SURENDRA PD. ROY","H",0.407994285021995,0.047439126784215
"23790",285,"JHARIA","GEN",202837,95274,28118,13,1,"M","JD",56593,"SURYADEV SINGH","H",0.469707203320893,0.29512773684321
"23803",286,"CHANDANKIYARI","SC",137501,65802,2365,14,1,"M","BJP",25782,"GAUR HARIJAN","H",0.478556519588948,0.0359411568037446
"23817",287,"BAHARAGORA","GEN",146794,92335,9306,12,1,"M","CPI",28760,"DEVI PAD UPADHYAY","H",0.629010722509094,0.100785184382953
"23829",288,"GHATSILA","ST",147320,80769,7462,10,1,"M","IND",25054,"SURYA SINGH BASERA","H",0.548255498235134,0.0923869306293256
"23839",289,"POTKA","ST",166130,73458,13647,17,1,"M","JMM",24253,"HARI RAM SARDAR","H",0.44217179317402,0.185779629175856
"23856",290,"JUGSALAI","SC",176330,81195,14218,20,1,"M","JMM",28626,"MANGAL RAM","H",0.460471842567912,0.175109304760145
"23876",291,"JAMSHEDPUR EAST","GEN",167778,87039,14580,46,1,"M","BJP",35528,"DINA NATH PANDEY","H",0.518774809569789,0.167511115706752
"23922",292,"JAMSHEDPUR WEST","GEN",159076,82998,3449,30,1,"M","JMM",27018,"MD. HASAN RIZVI","M",0.52175060977143,0.0415552181980289
"23952",293,"ICHAGARH","GEN",146966,84164,26630,15,1,"M","JMM",41684,"SUDHIR MAHATO","H",0.572676673516323,0.316406064350554
"23967",294,"SERAIKELLA","ST",161152,82673,24933,19,1,"M","JMM",37524,"KRISHNA MARDI","H",0.513012559571088,0.301585765606667
"23986",295,"CHAIBASA","ST",126304,53872,1412,27,1,"M","JMM",10660,"HIBAR GURIA","H",0.426526475804408,0.0262102762102762
"24013",296,"MAJHGAON","ST",119754,48115,3773,13,1,"M","INC",12955,"DEVENDRA NATH CHAMPIA","H",0.401781986405465,0.0784162942949184
"24026",297,"JAGANATHPUR","ST",111671,48291,1459,14,1,"M","JD",10763,"MANGAL SINGH LAMAY","H",0.432439935166695,0.030212669027355
"24040",298,"MANOHARPUR","ST",121273,58617,200,15,1,"M","INC",9428,"KRISHNA CHANDRA MUNDA","H",0.483347488723788,0.00341197945988365
"24055",299,"CHAKRADHARPUR","ST",120411,61003,2256,20,1,"M","JMM",16862,"BAHADUR UROUN","H",0.506623149047844,0.0369817877809288
"24075",300,"KHARASAWAN","ST",125728,64559,9032,20,1,"M","INC",21767,"BIJOY SINGH SOY","H",0.513481483838127,0.139903034433619
"24095",301,"TAMAR","ST",139065,68731,2622,17,1,"M","INC",16429,"T. MUCHI RAI MUNDA","H",0.49423650810772,0.0381487247384732
"24112",302,"TORPA","ST",111848,57733,11035,8,1,"M","JKD",24571,"NIRAL ENEM HORO","H",0.516173735784279,0.191138516966033
"24120",303,"KHUNTI","ST",117749,71722,887,8,1,"F","INC",21769,"SHUSHILA KERKETTA","H",0.609109206872245,0.0123671955606369
"24128",304,"SILLI","GEN",129193,73358,1288,13,1,"M","CPM",27959,"RAJENDRA SINGH","H",0.567817141795608,0.0175577305815317
"24141",305,"KHIJRI","ST",163211,86756,14865,27,1,"M","BJP",28238,"DUTI PAHAN","H",0.531557309249989,0.171342616072664
"24168",306,"RANCHI","GEN",165745,106292,21206,30,1,"M","BJP",49560,"GULSHAN LAL AJMANI","H",0.64129838004163,0.199507018402137
"24198",307,"HATIA","GEN",163806,82934,212,43,1,"M","BJP",19555,"RAMJEE LAL SARDA","H",0.506294030743685,0.00255624954783322
"24241",308,"KANKE","SC",162778,72140,13127,16,1,"M","BJP",28751,"RAM CHANDRA VIATHA","H",0.443180282347737,0.181965622400887
"24257",309,"MANDAR","ST",166336,80294,13218,12,1,"M","JD",35667,"KARAM CHANDRA BHAGOT","H",0.482721719892266,0.164620021421277
"24269",310,"SISAI","ST",139416,69304,10801,17,1,"M","BJP",26553,"LALIT ORAON","H",0.497102197739140,0.155849590211243
"24286",311,"KOLEBIRA","ST",127024,66472,5309,14,1,"M","INC",24065,"THEODORE KIRO","H",0.523302682957551,0.07986821518835
"24300",312,"SIMDEGA","ST",135553,67350,11612,15,1,"M","BJP",27317,"NIRMAL KUMAR BESHRA","H",0.496853629207764,0.172412769116555
"24315",313,"GUMLA","ST",133911,71805,7902,15,1,"M","BJP",24330,"JITWAHAN BARAIK","H",0.536214351322894,0.110048046793399
"24330",314,"BISHNUPUR","ST",143142,62982,3758,16,1,"M","BJP",23538,"RAMESN ORAON","H",0.439996646686507,0.0596678416055381
"24346",315,"LOHARDAGA","ST",132769,62124,5040,15,1,"M","INC",19878,"INDRANATH BHAGAT","H",0.467910430898779,0.0811280664477497
"24361",316,"LATEHAR","SC",125550,48513,9957,13,1,"M","BJP",19854,"RAMDEO RAM","H",0.386403823178017,0.205243955228495
"24374",317,"MANIKA","ST",111623,43465,6653,19,1,"M","BJP",14923,"YAMUNA SINGH","H",0.389391075316019,0.153065685033935
"24393",318,"PANKI","GEN",134321,67499,1005,19,1,"M","IND",14535,"MADHU SINGH","H",0.502520082488963,0.0148891094682884
"24412",319,"DALTONGANJ","GEN",170820,84826,30110,26,1,"M","BJP",44422,"INDER SINGH NAMDHARI","S",0.496581196581197,0.354961922052201
"24438",320,"GARHWA","GEN",157859,76069,759,22,1,"M","BJP",22086,"GOPINATH SINGH","H",0.481879398703907,0.00997778332829405
"24460",321,"BHAWANATHPUR","GEN",165788,76898,7330,21,1,"M","JD",21241,"GIRWAR PANDEY","H",0.463833329312134,0.0953210746703425
"24481",322,"BISHRAMPUR","GEN",154506,85625,8325,21,1,"M","INC",30050,"CHANDRASHEKHAR DUBEY","H",0.554185597970305,0.0972262773722628
"24502",323,"CHHATARPUR","SC",130337,55763,1520,11,1,"M","JD",20738,"LAXAMN RAM","H",0.427837068522369,0.02725821781468
"24513",324,"HUSSAINABAD","GEN",139313,69621,163,25,1,"M","BJP",16210,"DASHRATH KUMAR SINGH","H",0.49974517812408,0.00234124761207107
